card,date,real_users
AMD Radeon RX 460,2016-12-01,20263
AMD Radeon RX 460,2017-08-01,53245
AMD Radeon RX 460,2017-10-01,58136
AMD Radeon RX 460,2017-11-01,50847
AMD Radeon RX 460,2017-12-01,56549
AMD Radeon RX 460,2018-01-01,54074
AMD Radeon RX 460,2018-02-01,51927
AMD Radeon RX 460,2018-03-01,57232
AMD Radeon RX 460,2018-04-01,72242
AMD Radeon RX 460,2018-05-01,66601
AMD Radeon RX 460,2018-06-01,64845
AMD Radeon RX 460,2018-07-01,67069
AMD Radeon RX 460,2018-08-01,59042
AMD Radeon RX 460,2018-09-01,62052
AMD Radeon RX 460,2018-10-01,62771
AMD Radeon RX 460,2018-11-01,53637
AMD Radeon RX 460,2018-12-01,63849
AMD Radeon RX 460,2019-01-01,61058
AMD Radeon RX 460,2019-02-01,52442
AMD Radeon RX 460,2019-03-01,51471
AMD Radeon RX 460,2019-04-01,54831
AMD Radeon RX 460,2019-05-01,55735
AMD Radeon RX 460,2019-06-01,61221
AMD Radeon RX 460,2019-07-01,55381
AMD Radeon RX 460,2019-08-01,55612
AMD Radeon RX 460,2019-09-01,54726
AMD Radeon RX 460,2019-10-01,49977
AMD Radeon RX 460,2019-11-01,48704
AMD Radeon RX 460,2019-12-01,54897
AMD Radeon RX 460,2020-01-01,57330
AMD Radeon RX 460,2020-02-01,56511
AMD Radeon RX 460,2020-03-01,57716
AMD Radeon RX 460,2020-04-01,73849
AMD Radeon RX 460,2020-05-01,70546
AMD Radeon RX 460,2020-06-01,62740
AMD Radeon RX 460,2020-07-01,57902
AMD Radeon RX 460,2020-08-01,51284
AMD Radeon RX 460,2020-09-01,53166
AMD Radeon RX 460,2020-10-01,53407
AMD Radeon RX 460,2020-11-01,58032
AMD Radeon RX 460,2020-12-01,49566
AMD Radeon RX 460,2021-01-01,58085
AMD Radeon RX 460,2021-02-01,56528
AMD Radeon RX 460,2021-03-01,58629
AMD Radeon RX 460,2021-04-01,60460
AMD Radeon RX 460,2021-05-01,56667
AMD Radeon RX 460,2021-06-01,50719
AMD Radeon RX 460,2021-07-01,53721
AMD Radeon RX 460,2021-08-01,45463
AMD Radeon RX 460,2021-09-01,47489
AMD Radeon RX 460,2021-10-01,48704
AMD Radeon RX 460,2021-11-01,55779
AMD Radeon RX 460,2021-12-01,79944
AMD Radeon RX 460,2022-01-01,89636
AMD Radeon RX 460,2022-02-01,88015
AMD Radeon RX 460,2022-03-01,80278
AMD Radeon RX 460,2022-04-01,87035
AMD Radeon RX 460,2022-05-01,81561
AMD Radeon RX 460,2022-06-01,74461
AMD Radeon RX 460,2022-07-01,72559
AMD Radeon RX 460,2022-08-01,72134
AMD Radeon RX 460,2022-09-01,66634
AMD Radeon RX 460,2022-10-01,65148
AMD Radeon RX 460,2022-11-01,70690
AMD Radeon RX 460,2022-12-01,66910
AMD Radeon RX 460,2023-01-01,73979
AMD Radeon RX 460,2023-02-01,63498
