card,date,real_users
NVIDIA GeForce 9600,2008-11-01,31961
NVIDIA GeForce 9600,2009-01-01,48298
NVIDIA GeForce 9600,2009-02-01,59528
NVIDIA GeForce 9600,2009-03-01,66774
NVIDIA GeForce 9600,2009-04-01,73177
NVIDIA GeForce 9600,2009-05-01,67501
NVIDIA GeForce 9600,2009-06-01,82440
NVIDIA GeForce 9600,2009-07-01,72792
NVIDIA GeForce 9600,2009-08-01,65672
NVIDIA GeForce 9600,2009-09-01,75001
NVIDIA GeForce 9600,2009-10-01,67361
NVIDIA GeForce 9600,2009-11-01,88146
NVIDIA GeForce 9600,2009-12-01,101320
NVIDIA GeForce 9600,2010-01-01,115199
NVIDIA GeForce 9600,2010-02-01,121062
NVIDIA GeForce 9600,2010-03-01,112832
NVIDIA GeForce 9600,2010-05-01,89323
NVIDIA GeForce 9600,2010-06-01,99922
NVIDIA GeForce 9600,2010-07-01,95833
NVIDIA GeForce 9600,2010-08-01,97125
NVIDIA GeForce 9600,2010-11-01,111320
NVIDIA GeForce 9600,2011-01-01,118832
NVIDIA GeForce 9600,2011-04-01,106347
NVIDIA GeForce 9600,2011-06-01,99118
NVIDIA GeForce 9600,2011-08-01,104086
NVIDIA GeForce 9600,2011-10-01,153342
NVIDIA GeForce 9600,2011-11-01,168616
NVIDIA GeForce 9600,2011-12-01,160806
NVIDIA GeForce 9600,2012-02-01,119667
NVIDIA GeForce 9600,2012-03-01,100957
NVIDIA GeForce 9600,2012-04-01,104718
NVIDIA GeForce 9600,2012-05-01,101365
NVIDIA GeForce 9600,2012-07-01,84458
NVIDIA GeForce 9600,2012-08-01,77194
NVIDIA GeForce 9600,2012-10-01,93615
NVIDIA GeForce 9600,2012-12-01,91431
NVIDIA GeForce 9600,2013-02-01,88354
NVIDIA GeForce 9600,2013-03-01,69207
NVIDIA GeForce 9600,2013-06-01,70973
NVIDIA GeForce 9600,2013-07-01,66474
NVIDIA GeForce 9600,2013-09-01,77797
NVIDIA GeForce 9600,2013-12-01,81249
NVIDIA GeForce 9600,2014-01-01,86130
NVIDIA GeForce 9600,2014-04-01,68684
NVIDIA GeForce 9600,2014-05-01,64678
NVIDIA GeForce 9600,2014-06-01,68842
NVIDIA GeForce 9600,2014-07-01,66557
NVIDIA GeForce 9600,2014-08-01,57734
NVIDIA GeForce 9600,2014-09-01,62727
NVIDIA GeForce 9600,2014-10-01,57352
NVIDIA GeForce 9600,2014-11-01,64521
NVIDIA GeForce 9600,2014-12-01,68367
NVIDIA GeForce 9600,2015-01-01,71120
NVIDIA GeForce 9600,2015-05-01,62055
NVIDIA GeForce 9600,2015-06-01,64593
NVIDIA GeForce 9600,2015-09-01,63198
NVIDIA GeForce 9600,2015-11-01,88930
NVIDIA GeForce 9600,2016-01-01,77277
NVIDIA GeForce 9600,2016-02-01,69350
NVIDIA GeForce 9600,2016-03-01,64834
NVIDIA GeForce 9600,2016-04-01,64458
