card,date,real_users
Intel HD Graphics 4000,2012-08-01,27018
Intel HD Graphics 4000,2012-10-01,60796
Intel HD Graphics 4000,2012-12-01,93662
Intel HD Graphics 4000,2013-02-01,117805
Intel HD Graphics 4000,2013-03-01,114713
Intel HD Graphics 4000,2013-06-01,152670
Intel HD Graphics 4000,2013-07-01,175719
Intel HD Graphics 4000,2013-09-01,253307
Intel HD Graphics 4000,2013-12-01,346567
Intel HD Graphics 4000,2014-01-01,368148
Intel HD Graphics 4000,2014-04-01,313174
Intel HD Graphics 4000,2014-05-01,308322
Intel HD Graphics 4000,2014-06-01,358965
Intel HD Graphics 4000,2014-07-01,388608
Intel HD Graphics 4000,2014-08-01,333720
Intel HD Graphics 4000,2014-09-01,365088
Intel HD Graphics 4000,2014-10-01,334448
Intel HD Graphics 4000,2014-11-01,397754
Intel HD Graphics 4000,2014-12-01,416562
Intel HD Graphics 4000,2015-01-01,429264
Intel HD Graphics 4000,2015-02-01,442829
Intel HD Graphics 4000,2015-03-01,477100
Intel HD Graphics 4000,2015-04-01,430546
Intel HD Graphics 4000,2015-05-01,433552
Intel HD Graphics 4000,2015-06-01,448665
Intel HD Graphics 4000,2015-08-01,416339
Intel HD Graphics 4000,2015-09-01,397506
Intel HD Graphics 4000,2015-11-01,556486
Intel HD Graphics 4000,2016-01-01,435561
Intel HD Graphics 4000,2016-02-01,383662
Intel HD Graphics 4000,2016-03-01,375818
Intel HD Graphics 4000,2016-04-01,376575
Intel HD Graphics 4000,2016-05-01,402698
Intel HD Graphics 4000,2016-06-01,350628
Intel HD Graphics 4000,2016-07-01,357773
Intel HD Graphics 4000,2016-08-01,328021
Intel HD Graphics 4000,2016-10-01,373281
Intel HD Graphics 4000,2016-11-01,351358
Intel HD Graphics 4000,2016-12-01,339712
Intel HD Graphics 4000,2017-08-01,235270
Intel HD Graphics 4000,2017-10-01,167950
Intel HD Graphics 4000,2017-11-01,127117
Intel HD Graphics 4000,2017-12-01,128806
Intel HD Graphics 4000,2018-01-01,119977
Intel HD Graphics 4000,2018-02-01,116442
Intel HD Graphics 4000,2018-03-01,143081
Intel HD Graphics 4000,2018-04-01,232207
Intel HD Graphics 4000,2018-05-01,227421
Intel HD Graphics 4000,2018-06-01,211520
Intel HD Graphics 4000,2018-07-01,206114
Intel HD Graphics 4000,2018-08-01,188372
Intel HD Graphics 4000,2018-09-01,200477
Intel HD Graphics 4000,2018-10-01,165489
Intel HD Graphics 4000,2018-11-01,188455
Intel HD Graphics 4000,2018-12-01,214470
Intel HD Graphics 4000,2019-01-01,207276
Intel HD Graphics 4000,2019-02-01,180465
Intel HD Graphics 4000,2019-03-01,183179
Intel HD Graphics 4000,2019-04-01,161529
Intel HD Graphics 4000,2019-05-01,183131
Intel HD Graphics 4000,2019-06-01,161109
Intel HD Graphics 4000,2019-07-01,167682
Intel HD Graphics 4000,2019-08-01,156592
Intel HD Graphics 4000,2019-09-01,162568
Intel HD Graphics 4000,2019-10-01,141365
Intel HD Graphics 4000,2019-11-01,146113
Intel HD Graphics 4000,2019-12-01,166407
Intel HD Graphics 4000,2020-01-01,158502
Intel HD Graphics 4000,2020-02-01,167710
Intel HD Graphics 4000,2020-03-01,186616
Intel HD Graphics 4000,2020-04-01,247754
Intel HD Graphics 4000,2020-05-01,251614
Intel HD Graphics 4000,2020-06-01,201203
Intel HD Graphics 4000,2020-07-01,181980
Intel HD Graphics 4000,2020-08-01,159552
Intel HD Graphics 4000,2020-09-01,165633
Intel HD Graphics 4000,2020-10-01,173039
Intel HD Graphics 4000,2020-11-01,181062
Intel HD Graphics 4000,2020-12-01,143979
Intel HD Graphics 4000,2021-01-01,174256
Intel HD Graphics 4000,2021-02-01,159754
Intel HD Graphics 4000,2021-03-01,160592
Intel HD Graphics 4000,2021-04-01,148631
Intel HD Graphics 4000,2021-05-01,150291
Intel HD Graphics 4000,2021-06-01,140083
Intel HD Graphics 4000,2021-07-01,151396
Intel HD Graphics 4000,2021-08-01,129212
Intel HD Graphics 4000,2021-09-01,128220
Intel HD Graphics 4000,2021-10-01,136373
Intel HD Graphics 4000,2021-11-01,136912
Intel HD Graphics 4000,2021-12-01,129909
Intel HD Graphics 4000,2022-01-01,142364
Intel HD Graphics 4000,2022-02-01,133357
Intel HD Graphics 4000,2022-03-01,125768
Intel HD Graphics 4000,2022-04-01,127833
Intel HD Graphics 4000,2022-05-01,118123
Intel HD Graphics 4000,2022-06-01,120679
Intel HD Graphics 4000,2022-07-01,96745
Intel HD Graphics 4000,2022-08-01,118506
Intel HD Graphics 4000,2022-09-01,99951
Intel HD Graphics 4000,2022-10-01,104803
Intel HD Graphics 4000,2022-11-01,113104
Intel HD Graphics 4000,2022-12-01,111517
Intel HD Graphics 4000,2023-01-01,126382
Intel HD Graphics 4000,2023-02-01,103907
