card,date,real_users
NVIDIA GeForce MX350,2021-02-01,44239
NVIDIA GeForce MX350,2021-03-01,45883
NVIDIA GeForce MX350,2021-04-01,47864
NVIDIA GeForce MX350,2021-05-01,46812
NVIDIA GeForce MX350,2021-06-01,50719
NVIDIA GeForce MX350,2021-07-01,53721
NVIDIA GeForce MX350,2021-08-01,50249
NVIDIA GeForce MX350,2021-09-01,56987
NVIDIA GeForce MX350,2021-10-01,53575
NVIDIA GeForce MX350,2021-11-01,58314
NVIDIA GeForce MX350,2021-12-01,57460
NVIDIA GeForce MX350,2022-01-01,63273
NVIDIA GeForce MX350,2022-02-01,64011
NVIDIA GeForce MX350,2022-03-01,61546
NVIDIA GeForce MX350,2022-04-01,70716
NVIDIA GeForce MX350,2022-05-01,61874
NVIDIA GeForce MX350,2022-06-01,59055
NVIDIA GeForce MX350,2022-07-01,56434
NVIDIA GeForce MX350,2022-08-01,54100
NVIDIA GeForce MX350,2022-09-01,56382
NVIDIA GeForce MX350,2022-10-01,50985
NVIDIA GeForce MX350,2022-11-01,62207
NVIDIA GeForce MX350,2022-12-01,61334
NVIDIA GeForce MX350,2023-01-01,70897
NVIDIA GeForce MX350,2023-02-01,60612
