card,date,real_users
NVIDIA GeForce GT 520M,2014-09-01,18324
NVIDIA GeForce GT 520M,2014-10-01,16754
NVIDIA GeForce GT 520M,2014-11-01,19735
NVIDIA GeForce GT 520M,2014-12-01,20669
NVIDIA GeForce GT 520M,2015-01-01,22013
NVIDIA GeForce GT 520M,2015-05-01,18449
NVIDIA GeForce GT 520M,2015-06-01,19203
NVIDIA GeForce GT 520M,2015-09-01,18318
NVIDIA GeForce GT 520M,2015-11-01,28295
NVIDIA GeForce GT 520M,2016-01-01,22246
NVIDIA GeForce GT 520M,2016-02-01,21252
NVIDIA GeForce GT 520M,2016-03-01,19779
NVIDIA GeForce GT 520M,2016-04-01,21486
NVIDIA GeForce GT 520M,2016-05-01,22303
NVIDIA GeForce GT 520M,2016-06-01,19909
NVIDIA GeForce GT 520M,2016-07-01,19683
NVIDIA GeForce GT 520M,2016-08-01,18775
