card,date,real_users
NVIDIA GeForce 210,2012-03-01,24580
NVIDIA GeForce 210,2012-04-01,32412
NVIDIA GeForce 210,2012-05-01,33129
NVIDIA GeForce 210,2012-07-01,32663
NVIDIA GeForce 210,2012-08-01,30020
NVIDIA GeForce 210,2012-10-01,40889
NVIDIA GeForce 210,2012-12-01,41255
NVIDIA GeForce 210,2013-02-01,44177
NVIDIA GeForce 210,2013-03-01,36499
NVIDIA GeForce 210,2013-06-01,39316
NVIDIA GeForce 210,2013-07-01,42770
NVIDIA GeForce 210,2013-09-01,56636
NVIDIA GeForce 210,2013-12-01,66868
NVIDIA GeForce 210,2014-01-01,75459
NVIDIA GeForce 210,2014-04-01,63012
NVIDIA GeForce 210,2014-05-01,62166
NVIDIA GeForce 210,2014-06-01,71652
NVIDIA GeForce 210,2014-07-01,73713
NVIDIA GeForce 210,2014-08-01,69789
NVIDIA GeForce 210,2014-09-01,77528
NVIDIA GeForce 210,2014-10-01,67018
NVIDIA GeForce 210,2014-11-01,79702
NVIDIA GeForce 210,2014-12-01,89831
NVIDIA GeForce 210,2015-01-01,91440
NVIDIA GeForce 210,2015-05-01,93083
NVIDIA GeForce 210,2015-06-01,96890
NVIDIA GeForce 210,2015-09-01,95255
NVIDIA GeForce 210,2015-11-01,134742
NVIDIA GeForce 210,2016-01-01,121770
NVIDIA GeForce 210,2016-02-01,127514
NVIDIA GeForce 210,2016-03-01,109888
NVIDIA GeForce 210,2016-04-01,114216
NVIDIA GeForce 210,2016-05-01,126385
NVIDIA GeForce 210,2016-06-01,107290
NVIDIA GeForce 210,2016-07-01,113468
NVIDIA GeForce 210,2016-08-01,104922
NVIDIA GeForce 210,2016-10-01,111499
NVIDIA GeForce 210,2016-11-01,101740
NVIDIA GeForce 210,2016-12-01,101317
NVIDIA GeForce 210,2017-08-01,73057
NVIDIA GeForce 210,2017-10-01,56521
NVIDIA GeForce 210,2017-11-01,35892
NVIDIA GeForce 210,2017-12-01,39270
NVIDIA GeForce 210,2018-01-01,37176
NVIDIA GeForce 210,2018-02-01,39338
NVIDIA GeForce 210,2018-03-01,44514
NVIDIA GeForce 210,2018-04-01,65362
NVIDIA GeForce 210,2018-05-01,63353
NVIDIA GeForce 210,2018-06-01,57125
NVIDIA GeForce 210,2018-07-01,55618
NVIDIA GeForce 210,2018-08-01,49201
NVIDIA GeForce 210,2018-09-01,52506
NVIDIA GeForce 210,2018-10-01,44225
NVIDIA GeForce 210,2018-11-01,46388
NVIDIA GeForce 210,2018-12-01,54026
NVIDIA GeForce 210,2019-01-01,49810
NVIDIA GeForce 210,2019-02-01,41645
NVIDIA GeForce 210,2019-03-01,39360
NVIDIA GeForce 210,2019-04-01,38530
NVIDIA GeForce 210,2019-05-01,39811
NVIDIA GeForce 210,2019-06-01,37055
NVIDIA GeForce 210,2019-07-01,35382
NVIDIA GeForce 210,2019-08-01,32196
NVIDIA GeForce 210,2019-09-01,35411
NVIDIA GeForce 210,2019-10-01,27130
NVIDIA GeForce 210,2019-11-01,27396
NVIDIA GeForce 210,2019-12-01,30879
NVIDIA GeForce 210,2020-01-01,28665
NVIDIA GeForce 210,2020-02-01,29167
