date, cores, tmus, rops, memory_size, bus_width, release_date, real_users
5108,896.0,56.0,16.0,4.0,128.0,5115,20263
5474,896.0,56.0,16.0,4.0,128.0,5115,53245
5474,896.0,56.0,16.0,4.0,128.0,5115,58136
5474,896.0,56.0,16.0,4.0,128.0,5115,50847
5474,896.0,56.0,16.0,4.0,128.0,5115,56549
5839,896.0,56.0,16.0,4.0,128.0,5115,54074
5839,896.0,56.0,16.0,4.0,128.0,5115,51927
5839,896.0,56.0,16.0,4.0,128.0,5115,57232
5839,896.0,56.0,16.0,4.0,128.0,5115,72242
5839,896.0,56.0,16.0,4.0,128.0,5115,66601
5839,896.0,56.0,16.0,4.0,128.0,5115,64845
5839,896.0,56.0,16.0,4.0,128.0,5115,67069
5839,896.0,56.0,16.0,4.0,128.0,5115,59042
5839,896.0,56.0,16.0,4.0,128.0,5115,62052
5839,896.0,56.0,16.0,4.0,128.0,5115,62771
5839,896.0,56.0,16.0,4.0,128.0,5115,53637
5839,896.0,56.0,16.0,4.0,128.0,5115,63849
6204,896.0,56.0,16.0,4.0,128.0,5115,61058
6204,896.0,56.0,16.0,4.0,128.0,5115,52442
6204,896.0,56.0,16.0,4.0,128.0,5115,51471
6204,896.0,56.0,16.0,4.0,128.0,5115,54831
6204,896.0,56.0,16.0,4.0,128.0,5115,55735
6204,896.0,56.0,16.0,4.0,128.0,5115,61221
6204,896.0,56.0,16.0,4.0,128.0,5115,55381
6204,896.0,56.0,16.0,4.0,128.0,5115,55612
6204,896.0,56.0,16.0,4.0,128.0,5115,54726
6204,896.0,56.0,16.0,4.0,128.0,5115,49977
6204,896.0,56.0,16.0,4.0,128.0,5115,48704
6204,896.0,56.0,16.0,4.0,128.0,5115,54897
6569,896.0,56.0,16.0,4.0,128.0,5115,57330
6569,896.0,56.0,16.0,4.0,128.0,5115,56511
6569,896.0,56.0,16.0,4.0,128.0,5115,57716
6569,896.0,56.0,16.0,4.0,128.0,5115,73849
6569,896.0,56.0,16.0,4.0,128.0,5115,70546
6569,896.0,56.0,16.0,4.0,128.0,5115,62740
6569,896.0,56.0,16.0,4.0,128.0,5115,57902
6569,896.0,56.0,16.0,4.0,128.0,5115,51284
6569,896.0,56.0,16.0,4.0,128.0,5115,53166
6569,896.0,56.0,16.0,4.0,128.0,5115,53407
6569,896.0,56.0,16.0,4.0,128.0,5115,58032
6569,896.0,56.0,16.0,4.0,128.0,5115,49566
6935,896.0,56.0,16.0,4.0,128.0,5115,58085
6935,896.0,56.0,16.0,4.0,128.0,5115,56528
6935,896.0,56.0,16.0,4.0,128.0,5115,58629
6935,896.0,56.0,16.0,4.0,128.0,5115,60460
6935,896.0,56.0,16.0,4.0,128.0,5115,56667
6935,896.0,56.0,16.0,4.0,128.0,5115,50719
6935,896.0,56.0,16.0,4.0,128.0,5115,53721
6935,896.0,56.0,16.0,4.0,128.0,5115,45463
6935,896.0,56.0,16.0,4.0,128.0,5115,47489
6935,896.0,56.0,16.0,4.0,128.0,5115,48704
6935,896.0,56.0,16.0,4.0,128.0,5115,55779
6935,896.0,56.0,16.0,4.0,128.0,5115,79944
7300,896.0,56.0,16.0,4.0,128.0,5115,89636
7300,896.0,56.0,16.0,4.0,128.0,5115,88015
7300,896.0,56.0,16.0,4.0,128.0,5115,80278
7300,896.0,56.0,16.0,4.0,128.0,5115,87035
7300,896.0,56.0,16.0,4.0,128.0,5115,81561
7300,896.0,56.0,16.0,4.0,128.0,5115,74461
7300,896.0,56.0,16.0,4.0,128.0,5115,72559
7300,896.0,56.0,16.0,4.0,128.0,5115,72134
7300,896.0,56.0,16.0,4.0,128.0,5115,66634
7300,896.0,56.0,16.0,4.0,128.0,5115,65148
7300,896.0,56.0,16.0,4.0,128.0,5115,70690
7300,896.0,56.0,16.0,4.0,128.0,5115,66910
7665,896.0,56.0,16.0,4.0,128.0,5115,73979
7665,896.0,56.0,16.0,4.0,128.0,5115,63498
4378,96.0,16.0,4.0,1024.0,128.0,3286,21144
4378,96.0,16.0,4.0,1024.0,128.0,3286,18687
4378,96.0,16.0,4.0,1024.0,128.0,3286,22013
4378,96.0,16.0,4.0,1024.0,128.0,3286,22259
4743,96.0,16.0,4.0,1024.0,128.0,3286,22013
4743,96.0,16.0,4.0,1024.0,128.0,3286,20126
4743,96.0,16.0,4.0,1024.0,128.0,3286,20949
4743,96.0,16.0,4.0,1024.0,128.0,3286,20150
4743,96.0,16.0,4.0,1024.0,128.0,3286,28295
5108,96.0,16.0,4.0,1024.0,128.0,3286,22246
5108,96.0,16.0,4.0,1024.0,128.0,3286,20133
5108,96.0,16.0,4.0,1024.0,128.0,3286,19779
5108,96.0,16.0,4.0,1024.0,128.0,3286,19224
5108,96.0,16.0,4.0,1024.0,128.0,3286,21064
5108,96.0,16.0,4.0,1024.0,128.0,3286,18803
5108,96.0,16.0,4.0,1024.0,128.0,3286,18525
5108,96.0,16.0,4.0,1024.0,128.0,3286,16566
4378,160.0,20.0,2.0,0,0,4039,34026
4378,160.0,20.0,2.0,0,0,4039,38932
4378,160.0,20.0,2.0,0,0,4039,47065
4378,160.0,20.0,2.0,0,0,4039,55822
4378,160.0,20.0,2.0,0,0,4039,55197
4378,160.0,20.0,2.0,0,0,4039,64842
4378,160.0,20.0,2.0,0,0,4039,61218
4378,160.0,20.0,2.0,0,0,4039,75148
4378,160.0,20.0,2.0,0,0,4039,85061
4743,160.0,20.0,2.0,0,0,4039,89747
4743,160.0,20.0,2.0,0,0,4039,104824
4743,160.0,20.0,2.0,0,0,4039,109984
4743,160.0,20.0,2.0,0,0,4039,111741
4743,160.0,20.0,2.0,0,0,4039,157648
5108,160.0,20.0,2.0,0,0,4039,127624
5108,160.0,20.0,2.0,0,0,4039,118566
5108,160.0,20.0,2.0,0,0,4039,115382
5108,160.0,20.0,2.0,0,0,4039,115347
5108,160.0,20.0,2.0,0,0,4039,126385
5108,160.0,20.0,2.0,0,0,4039,115032
5108,160.0,20.0,2.0,0,0,4039,115784
5108,160.0,20.0,2.0,0,0,4039,107131
5108,160.0,20.0,2.0,0,0,4039,132102
5108,160.0,20.0,2.0,0,0,4039,121851
5108,160.0,20.0,2.0,0,0,4039,116813
5474,160.0,20.0,2.0,0,0,4039,92869
5474,160.0,20.0,2.0,0,0,4039,75900
5474,160.0,20.0,2.0,0,0,4039,56829
5474,160.0,20.0,2.0,0,0,4039,54978
5839,160.0,20.0,2.0,0,0,4039,50694
5839,160.0,20.0,2.0,0,0,4039,48780
5839,160.0,20.0,2.0,0,0,4039,60412
5839,160.0,20.0,2.0,0,0,4039,92882
5839,160.0,20.0,2.0,0,0,4039,92592
5839,160.0,20.0,2.0,0,0,4039,89548
5839,160.0,20.0,2.0,0,0,4039,83427
5839,160.0,20.0,2.0,0,0,4039,80128
5839,160.0,20.0,2.0,0,0,4039,87510
5839,160.0,20.0,2.0,0,0,4039,71331
5839,160.0,20.0,2.0,0,0,4039,79730
5839,160.0,20.0,2.0,0,0,4039,90044
6204,160.0,20.0,2.0,0,0,4039,88373
6204,160.0,20.0,2.0,0,0,4039,81749
6204,160.0,20.0,2.0,0,0,4039,81749
6204,160.0,20.0,2.0,0,0,4039,72614
6204,160.0,20.0,2.0,0,0,4039,81214
6204,160.0,20.0,2.0,0,0,4039,75721
6204,160.0,20.0,2.0,0,0,4039,76918
6204,160.0,20.0,2.0,0,0,4039,71710
6204,160.0,20.0,2.0,0,0,4039,77260
6204,160.0,20.0,2.0,0,0,4039,65684
6204,160.0,20.0,2.0,0,0,4039,70012
6204,160.0,20.0,2.0,0,0,4039,77199
6569,160.0,20.0,2.0,0,0,4039,75878
6569,160.0,20.0,2.0,0,0,4039,85678
6569,160.0,20.0,2.0,0,0,4039,82726
6569,160.0,20.0,2.0,0,0,4039,111965
6569,160.0,20.0,2.0,0,0,4039,110522
6569,160.0,20.0,2.0,0,0,4039,97356
6569,160.0,20.0,2.0,0,0,4039,90990
6569,160.0,20.0,2.0,0,0,4039,83575
6569,160.0,20.0,2.0,0,0,4039,85883
6569,160.0,20.0,2.0,0,0,4039,89724
6569,160.0,20.0,2.0,0,0,4039,95174
6569,160.0,20.0,2.0,0,0,4039,80250
6935,160.0,20.0,2.0,0,0,4039,91968
6935,160.0,20.0,2.0,0,0,4039,93394
6935,160.0,20.0,2.0,0,0,4039,91767
6935,160.0,20.0,2.0,0,0,4039,88171
6935,160.0,20.0,2.0,0,0,4039,86232
6935,160.0,20.0,2.0,0,0,4039,84533
6935,160.0,20.0,2.0,0,0,4039,92791
6935,160.0,20.0,2.0,0,0,4039,81355
6935,160.0,20.0,2.0,0,0,4039,85480
6935,160.0,20.0,2.0,0,0,4039,87668
6935,160.0,20.0,2.0,0,0,4039,91275
6935,160.0,20.0,2.0,0,0,4039,94934
7300,160.0,20.0,2.0,0,0,4039,105455
7300,160.0,20.0,2.0,0,0,4039,98684
7300,160.0,20.0,2.0,0,0,4039,93657
7300,160.0,20.0,2.0,0,0,4039,103354
7300,160.0,20.0,2.0,0,0,4039,92811
7300,160.0,20.0,2.0,0,0,4039,97570
7300,160.0,20.0,2.0,0,0,4039,77933
7300,160.0,20.0,2.0,0,0,4039,92744
7300,160.0,20.0,2.0,0,0,4039,84574
7300,160.0,20.0,2.0,0,0,4039,84976
7300,160.0,20.0,2.0,0,0,4039,96138
7300,160.0,20.0,2.0,0,0,4039,97578
7665,160.0,20.0,2.0,0,0,4039,107887
7665,160.0,20.0,2.0,0,0,4039,89475
3647,160.0,20.0,2.0,0,0,4039,86472
3647,160.0,20.0,2.0,0,0,4039,115190
3647,160.0,20.0,2.0,0,0,4039,114716
3647,160.0,20.0,2.0,0,0,4039,112455
3647,160.0,20.0,2.0,0,0,4039,97351
3647,160.0,20.0,2.0,0,0,4039,118364
3647,160.0,20.0,2.0,0,0,4039,119307
4013,160.0,20.0,2.0,0,0,4039,108177
4013,160.0,20.0,2.0,0,0,4039,93382
4013,160.0,20.0,2.0,0,0,4039,89866
5839,160.0,20.0,2.0,0,0,4039,21744
5839,160.0,20.0,2.0,0,0,4039,27832
6204,160.0,20.0,2.0,0,0,4039,28922
6204,160.0,20.0,2.0,0,0,4039,26221
6204,160.0,20.0,2.0,0,0,4039,27249
6204,160.0,20.0,2.0,0,0,4039,23710
6204,160.0,20.0,2.0,0,0,4039,27071
6204,160.0,20.0,2.0,0,0,4039,23075
6204,160.0,20.0,2.0,0,0,4039,23415
6204,160.0,20.0,2.0,0,0,4039,25753
6204,160.0,20.0,2.0,0,0,4039,21419
6204,160.0,20.0,2.0,0,0,4039,22830
6569,160.0,20.0,2.0,0,0,4039,30782
6569,160.0,20.0,2.0,0,0,4039,38116
6569,160.0,20.0,2.0,0,0,4039,39976
6569,160.0,20.0,2.0,0,0,4039,32452
6935,256.0,64.0,32.0,0,0,6935,150396
6935,256.0,64.0,32.0,0,0,6935,146112
6935,256.0,64.0,32.0,0,0,6935,160146
6935,256.0,64.0,32.0,0,0,6935,178727
6935,256.0,64.0,32.0,0,0,6935,205117
6935,256.0,64.0,32.0,0,0,6935,189032
6935,256.0,64.0,32.0,0,0,6935,220824
6935,256.0,64.0,32.0,0,0,6935,250829
6935,256.0,64.0,32.0,0,0,6935,268754
6935,256.0,64.0,32.0,0,0,6935,267314
7300,256.0,64.0,32.0,0,0,6935,305820
7300,256.0,64.0,32.0,0,0,6935,296052
7300,256.0,64.0,32.0,0,0,6935,307732
7300,256.0,64.0,32.0,0,0,6935,320943
7300,256.0,64.0,32.0,0,0,6935,306558
7300,256.0,64.0,32.0,0,0,6935,323523
7300,256.0,64.0,32.0,0,0,6935,228426
7300,256.0,64.0,32.0,0,0,6935,342638
7300,256.0,64.0,32.0,0,0,6935,325482
7300,256.0,64.0,32.0,0,0,6935,356900
7300,256.0,64.0,32.0,0,0,6935,393038
7300,256.0,64.0,32.0,0,0,6935,409828
7665,256.0,64.0,32.0,0,0,6935,459292
7665,256.0,64.0,32.0,0,0,6935,424288
2186,0,8.0,8.0,256.0,256.0,1828,12360
2552,0,8.0,8.0,256.0,256.0,1828,14699
2552,0,8.0,8.0,256.0,256.0,1828,12586
2552,0,8.0,8.0,256.0,256.0,1828,13500
2552,0,8.0,8.0,256.0,256.0,1828,11216
2552,0,8.0,8.0,256.0,256.0,1828,10012
2552,0,8.0,8.0,256.0,256.0,1828,13740
2552,0,8.0,8.0,256.0,256.0,1828,9246
2552,0,8.0,8.0,256.0,256.0,1828,7917
3282,384.0,48.0,40.0,1280.0,320.0,3310,26977
3282,384.0,48.0,40.0,1280.0,320.0,3310,47120
3647,384.0,48.0,40.0,1280.0,320.0,3310,151019
3647,384.0,48.0,40.0,1280.0,320.0,3310,201914
3647,384.0,48.0,40.0,1280.0,320.0,3310,221404
3647,384.0,48.0,40.0,1280.0,320.0,3310,222016
3647,384.0,48.0,40.0,1280.0,320.0,3310,74192
3647,384.0,48.0,40.0,1280.0,320.0,3310,73335
3647,384.0,48.0,40.0,1280.0,320.0,3310,93077
3647,384.0,48.0,40.0,1280.0,320.0,3310,90874
4013,384.0,48.0,40.0,1280.0,320.0,3310,94584
4013,384.0,48.0,40.0,1280.0,320.0,3310,73947
4013,384.0,48.0,40.0,1280.0,320.0,3310,84760
4013,384.0,48.0,40.0,1280.0,320.0,3310,82964
4013,384.0,48.0,40.0,1280.0,320.0,3310,88999
4013,384.0,48.0,40.0,1280.0,320.0,3310,92753
4378,384.0,48.0,40.0,1280.0,320.0,3310,93752
4378,384.0,48.0,40.0,1280.0,320.0,3310,67423
4378,384.0,48.0,40.0,1280.0,320.0,3310,66562
4378,384.0,48.0,40.0,1280.0,320.0,3310,74462
4378,384.0,48.0,40.0,1280.0,320.0,3310,72282
4378,384.0,48.0,40.0,1280.0,320.0,3310,61541
4378,384.0,48.0,40.0,1280.0,320.0,3310,65546
4378,384.0,48.0,40.0,1280.0,320.0,3310,57996
4378,384.0,48.0,40.0,1280.0,320.0,3310,63762
4378,384.0,48.0,40.0,1280.0,320.0,3310,63597
4743,384.0,48.0,40.0,1280.0,320.0,3310,64347
4743,384.0,48.0,40.0,1280.0,320.0,3310,53669
4743,384.0,48.0,40.0,1280.0,320.0,3310,54992
4743,384.0,48.0,40.0,1280.0,320.0,3310,49459
4743,384.0,48.0,40.0,1280.0,320.0,3310,71413
5108,384.0,48.0,40.0,1280.0,320.0,3310,56201
5108,384.0,48.0,40.0,1280.0,320.0,3310,49216
5108,384.0,48.0,40.0,1280.0,320.0,3310,48350
5108,384.0,48.0,40.0,1280.0,320.0,3310,47495
5108,384.0,48.0,40.0,1280.0,320.0,3310,48323
5108,384.0,48.0,40.0,1280.0,320.0,3310,43137
5108,384.0,48.0,40.0,1280.0,320.0,3310,42840
5108,384.0,48.0,40.0,1280.0,320.0,3310,38655
5108,384.0,48.0,40.0,1280.0,320.0,3310,41206
5108,384.0,48.0,40.0,1280.0,320.0,3310,37856
5108,384.0,48.0,40.0,1280.0,320.0,3310,35759
5474,384.0,48.0,40.0,1280.0,320.0,3310,24765
2186,40.0,4.0,4.0,256.0,64.0,1848,8115
2552,40.0,4.0,4.0,256.0,64.0,1848,10799
2552,40.0,4.0,4.0,256.0,64.0,1848,10885
2552,40.0,4.0,4.0,256.0,64.0,1848,11129
2552,40.0,4.0,4.0,256.0,64.0,1848,11038
2552,40.0,4.0,4.0,256.0,64.0,1848,9689
2552,40.0,4.0,4.0,256.0,64.0,1848,12655
2552,40.0,4.0,4.0,256.0,64.0,1848,10086
2552,40.0,4.0,4.0,256.0,64.0,1848,8694
2552,40.0,4.0,4.0,256.0,64.0,1848,9287
2552,40.0,4.0,4.0,256.0,64.0,1848,8518
2552,40.0,4.0,4.0,256.0,64.0,1848,9167
2552,16.0,8.0,4.0,0,0,2200,10545
2552,16.0,8.0,4.0,0,0,2200,12041
2552,16.0,8.0,4.0,0,0,2200,14421
2552,16.0,8.0,4.0,0,0,2200,13564
2552,16.0,8.0,4.0,0,0,2200,18802
2552,16.0,8.0,4.0,0,0,2200,16979
2552,16.0,8.0,4.0,0,0,2200,17698
2552,16.0,8.0,4.0,0,0,2200,21378
2552,16.0,8.0,4.0,0,0,2200,20350
2552,16.0,8.0,4.0,0,0,2200,23270
2552,16.0,8.0,4.0,0,0,2200,29340
2917,16.0,8.0,4.0,0,0,2200,32707
2917,16.0,8.0,4.0,0,0,2200,34378
2917,16.0,8.0,4.0,0,0,2200,33059
2917,16.0,8.0,4.0,0,0,2200,39079
2917,16.0,8.0,4.0,0,0,2200,39779
2917,16.0,8.0,4.0,0,0,2200,35294
2917,16.0,8.0,4.0,0,0,2200,35612
2917,16.0,8.0,4.0,0,0,2200,40609
3282,16.0,8.0,4.0,0,0,2200,44562
3282,16.0,8.0,4.0,0,0,2200,33676
3282,16.0,8.0,4.0,0,0,2200,30614
3282,16.0,8.0,4.0,0,0,2200,37977
3282,16.0,8.0,4.0,0,0,2200,55416
3282,16.0,8.0,4.0,0,0,2200,61510
3282,16.0,8.0,4.0,0,0,2200,56705
3647,16.0,8.0,4.0,0,0,2200,45924
3647,16.0,8.0,4.0,0,0,2200,35993
3647,16.0,8.0,4.0,0,0,2200,44380
3647,16.0,8.0,4.0,0,0,2200,44007
3647,16.0,8.0,4.0,0,0,2200,38729
3647,16.0,8.0,4.0,0,0,2200,33451
3647,16.0,8.0,4.0,0,0,2200,40351
3647,16.0,8.0,4.0,0,0,2200,38468
4013,16.0,8.0,4.0,0,0,2200,32849
4013,16.0,8.0,4.0,0,0,2200,28915
4013,16.0,8.0,4.0,0,0,2200,28593
4013,16.0,8.0,4.0,0,0,2200,29372
4013,16.0,8.0,4.0,0,0,2200,32363
4378,16.0,8.0,4.0,0,0,2200,26782
4378,16.0,8.0,4.0,0,0,2200,24487
4378,16.0,8.0,4.0,0,0,2200,27326
4378,16.0,8.0,4.0,0,0,2200,29413
4743,16.0,8.0,4.0,0,0,2200,30480
4743,16.0,8.0,4.0,0,0,2200,25996
4743,16.0,8.0,4.0,0,0,2200,27932
4743,16.0,8.0,4.0,0,0,2200,27477
4743,16.0,8.0,4.0,0,0,2200,36380
5108,16.0,8.0,4.0,0,0,2200,30442
5108,16.0,8.0,4.0,0,0,2200,30200
5108,16.0,8.0,4.0,0,0,2200,26373
5108,16.0,8.0,4.0,0,0,2200,29402
5108,16.0,8.0,4.0,0,0,2200,29737
4378,384.0,32.0,8.0,2.0,64.0,4383,12719
4743,384.0,32.0,8.0,2.0,64.0,4383,18626
4743,384.0,32.0,8.0,2.0,64.0,4383,38575
4743,384.0,32.0,8.0,2.0,64.0,4383,41898
4743,384.0,32.0,8.0,2.0,64.0,4383,67777
4743,384.0,32.0,8.0,2.0,64.0,4383,105099
5108,384.0,32.0,8.0,2.0,64.0,4383,121770
5108,384.0,32.0,8.0,2.0,64.0,4383,121921
5108,384.0,32.0,8.0,2.0,64.0,4383,124173
5108,384.0,32.0,8.0,2.0,64.0,4383,128917
5108,384.0,32.0,8.0,2.0,64.0,4383,163557
5108,384.0,32.0,8.0,2.0,64.0,4383,140472
5108,384.0,32.0,8.0,2.0,64.0,4383,151677
5108,384.0,32.0,8.0,2.0,64.0,4383,149100
5108,384.0,32.0,8.0,2.0,64.0,4383,170885
5108,384.0,32.0,8.0,2.0,64.0,4383,160891
5108,384.0,32.0,8.0,2.0,64.0,4383,179988
5474,384.0,32.0,8.0,2.0,64.0,4383,193169
5474,384.0,32.0,8.0,2.0,64.0,4383,158261
5474,384.0,32.0,8.0,2.0,64.0,4383,115153
5474,384.0,32.0,8.0,2.0,64.0,4383,127236
5839,384.0,32.0,8.0,2.0,64.0,4383,121667
5839,384.0,32.0,8.0,2.0,64.0,4383,132178
5839,384.0,32.0,8.0,2.0,64.0,4383,146260
5839,384.0,32.0,8.0,2.0,64.0,4383,211566
5839,384.0,32.0,8.0,2.0,64.0,4383,196557
5839,384.0,32.0,8.0,2.0,64.0,4383,188361
5839,384.0,32.0,8.0,2.0,64.0,4383,222473
5839,384.0,32.0,8.0,2.0,64.0,4383,158851
5839,384.0,32.0,8.0,2.0,64.0,4383,197295
5839,384.0,32.0,8.0,2.0,64.0,4383,175475
5839,384.0,32.0,8.0,2.0,64.0,4383,162361
5839,384.0,32.0,8.0,2.0,64.0,4383,188275
6204,384.0,32.0,8.0,2.0,64.0,4383,184781
6204,384.0,32.0,8.0,2.0,64.0,4383,163498
6204,384.0,32.0,8.0,2.0,64.0,4383,160471
6204,384.0,32.0,8.0,2.0,64.0,4383,168939
6204,384.0,32.0,8.0,2.0,64.0,4383,156059
6204,384.0,32.0,8.0,2.0,64.0,4383,149832
6204,384.0,32.0,8.0,2.0,64.0,4383,178451
6204,384.0,32.0,8.0,2.0,64.0,4383,136103
6204,384.0,32.0,8.0,2.0,64.0,4383,154520
6204,384.0,32.0,8.0,2.0,64.0,4383,141365
6204,384.0,32.0,8.0,2.0,64.0,4383,124805
6204,384.0,32.0,8.0,2.0,64.0,4383,132096
6569,384.0,32.0,8.0,2.0,64.0,4383,133209
6569,384.0,32.0,8.0,2.0,64.0,4383,151304
6569,384.0,32.0,8.0,2.0,64.0,4383,126976
6569,384.0,32.0,8.0,2.0,64.0,4383,152464
6569,384.0,32.0,8.0,2.0,64.0,4383,145795
6569,384.0,32.0,8.0,2.0,64.0,4383,134135
6569,384.0,32.0,8.0,2.0,64.0,4383,132349
6569,384.0,32.0,8.0,2.0,64.0,4383,113966
6569,384.0,32.0,8.0,2.0,64.0,4383,114511
6569,384.0,32.0,8.0,2.0,64.0,4383,119632
6569,384.0,32.0,8.0,2.0,64.0,4383,125351
6569,384.0,32.0,8.0,2.0,64.0,4383,106214
6935,384.0,32.0,8.0,2.0,64.0,4383,116170
6935,384.0,32.0,8.0,2.0,64.0,4383,115514
6935,384.0,32.0,8.0,2.0,64.0,4383,117258
6935,384.0,32.0,8.0,2.0,64.0,4383,118401
6935,384.0,32.0,8.0,2.0,64.0,4383,115798
6935,384.0,32.0,8.0,2.0,64.0,4383,118346
6935,384.0,32.0,8.0,2.0,64.0,4383,131861
6935,384.0,32.0,8.0,2.0,64.0,4383,117247
6935,384.0,32.0,8.0,2.0,64.0,4383,123471
6935,384.0,32.0,8.0,2.0,64.0,4383,126632
6935,384.0,32.0,8.0,2.0,64.0,4383,124235
6935,384.0,32.0,8.0,2.0,64.0,4383,122415
7300,384.0,32.0,8.0,2.0,64.0,4383,142364
7300,384.0,32.0,8.0,2.0,64.0,4383,136024
7300,384.0,32.0,8.0,2.0,64.0,4383,131120
7300,384.0,32.0,8.0,2.0,64.0,4383,141432
7300,384.0,32.0,8.0,2.0,64.0,4383,137810
7300,384.0,32.0,8.0,2.0,64.0,4383,133517
7300,384.0,32.0,8.0,2.0,64.0,4383,134368
7300,384.0,32.0,8.0,2.0,64.0,4383,126235
7300,384.0,32.0,8.0,2.0,64.0,4383,117891
7300,384.0,32.0,8.0,2.0,64.0,4383,113301
7300,384.0,32.0,8.0,2.0,64.0,4383,130070
7300,384.0,32.0,8.0,2.0,64.0,4383,128245
7665,384.0,32.0,8.0,2.0,64.0,4383,147959
7665,384.0,32.0,8.0,2.0,64.0,4383,115452
4378,80.0,8.0,4.0,0,0,2925,28192
4378,80.0,8.0,4.0,0,0,2925,25131
4378,80.0,8.0,4.0,0,0,2925,28844
4378,80.0,8.0,4.0,0,0,2925,28618
4743,80.0,8.0,4.0,0,0,2925,28786
4743,80.0,8.0,4.0,0,0,2925,27673
4743,80.0,8.0,4.0,0,0,2925,29678
4743,80.0,8.0,4.0,0,0,2925,28393
4743,80.0,8.0,4.0,0,0,2925,37727
5108,80.0,8.0,4.0,0,0,2925,29271
5108,80.0,8.0,4.0,0,0,2925,27963
5108,80.0,8.0,4.0,0,0,2925,26373
5108,80.0,8.0,4.0,0,0,2925,26009
5108,80.0,8.0,4.0,0,0,2925,27259
5108,80.0,8.0,4.0,0,0,2925,25439
5108,80.0,8.0,4.0,0,0,2925,25472
5108,80.0,8.0,4.0,0,0,2925,23193
5108,80.0,8.0,4.0,0,0,2925,23027
5108,80.0,8.0,4.0,0,0,2925,22477
5108,80.0,8.0,4.0,0,0,2925,19071
2186,0,4.0,4.0,128.0,64.0,1091,12235
2552,0,4.0,4.0,128.0,64.0,1091,12749
2552,0,4.0,4.0,128.0,64.0,1091,14797
2552,0,4.0,4.0,128.0,64.0,1091,14595
2552,0,4.0,4.0,128.0,64.0,1091,12997
2552,0,4.0,4.0,128.0,64.0,1091,11788
2552,0,4.0,4.0,128.0,64.0,1091,12474
2552,0,4.0,4.0,128.0,64.0,1091,10422
2552,0,4.0,4.0,128.0,64.0,1091,9159
2552,0,4.0,4.0,128.0,64.0,1091,10338
2552,0,4.0,4.0,128.0,64.0,1091,8361
2552,0,4.0,4.0,128.0,64.0,1091,8814
4378,960.0,48.0,32.0,2.0,256.0,3306,12686
4378,960.0,48.0,32.0,2.0,256.0,3306,11599
4378,960.0,48.0,32.0,2.0,256.0,3306,12904
4378,960.0,48.0,32.0,2.0,256.0,3306,12719
4743,960.0,48.0,32.0,2.0,256.0,3306,13546
4378,2048.0,128.0,64.0,8.0,256.0,4763,13663
4378,2048.0,128.0,64.0,8.0,256.0,4763,21464
4743,2048.0,128.0,64.0,8.0,256.0,4763,31326
4743,2048.0,128.0,64.0,8.0,256.0,4763,55347
4743,2048.0,128.0,64.0,8.0,256.0,4763,62848
4743,2048.0,128.0,64.0,8.0,256.0,4763,74188
4743,2048.0,128.0,64.0,8.0,256.0,4763,119920
5108,2048.0,128.0,64.0,8.0,256.0,4763,103036
5108,2048.0,128.0,64.0,8.0,256.0,4763,102906
5108,2048.0,128.0,64.0,8.0,256.0,4763,109888
5108,2048.0,128.0,64.0,8.0,256.0,4763,111954
5108,2048.0,128.0,64.0,8.0,256.0,4763,123907
5108,2048.0,128.0,64.0,8.0,256.0,4763,111714
5108,2048.0,128.0,64.0,8.0,256.0,4763,113468
5108,2048.0,128.0,64.0,8.0,256.0,4763,107131
5108,2048.0,128.0,64.0,8.0,256.0,4763,113923
5108,2048.0,128.0,64.0,8.0,256.0,4763,107655
5108,2048.0,128.0,64.0,8.0,256.0,4763,106085
5474,2048.0,128.0,64.0,8.0,256.0,4763,92869
5474,2048.0,128.0,64.0,8.0,256.0,4763,59751
5474,2048.0,128.0,64.0,8.0,256.0,4763,43369
5474,2048.0,128.0,64.0,8.0,256.0,4763,47124
5839,2048.0,128.0,64.0,8.0,256.0,4763,43935
5839,2048.0,128.0,64.0,8.0,256.0,4763,44059
5839,2048.0,128.0,64.0,8.0,256.0,4763,66771
5839,2048.0,128.0,64.0,8.0,256.0,4763,104923
5839,2048.0,128.0,64.0,8.0,256.0,4763,103964
5839,2048.0,128.0,64.0,8.0,256.0,4763,94180
5839,2048.0,128.0,64.0,8.0,256.0,4763,91606
5839,2048.0,128.0,64.0,8.0,256.0,4763,88563
5839,2048.0,128.0,64.0,8.0,256.0,4763,95465
5839,2048.0,128.0,64.0,8.0,256.0,4763,78464
5839,2048.0,128.0,64.0,8.0,256.0,4763,86979
5839,2048.0,128.0,64.0,8.0,256.0,4763,91681
6204,2048.0,128.0,64.0,8.0,256.0,4763,89980
6204,2048.0,128.0,64.0,8.0,256.0,4763,80206
6204,2048.0,128.0,64.0,8.0,256.0,4763,80235
6204,2048.0,128.0,64.0,8.0,256.0,4763,75578
6204,2048.0,128.0,64.0,8.0,256.0,4763,81214
6204,2048.0,128.0,64.0,8.0,256.0,4763,85388
6204,2048.0,128.0,64.0,8.0,256.0,4763,73841
6204,2048.0,128.0,64.0,8.0,256.0,4763,74637
6204,2048.0,128.0,64.0,8.0,256.0,4763,78870
6204,2048.0,128.0,64.0,8.0,256.0,4763,67112
6204,2048.0,128.0,64.0,8.0,256.0,4763,68490
6204,2048.0,128.0,64.0,8.0,256.0,4763,77199
6569,2048.0,128.0,64.0,8.0,256.0,4763,80937
