card,date,real_users
Intel HD Graphics 5500,2015-09-01,36636
Intel HD Graphics 5500,2015-11-01,67371
Intel HD Graphics 5500,2016-01-01,74935
Intel HD Graphics 5500,2016-02-01,72705
Intel HD Graphics 5500,2016-03-01,78020
Intel HD Graphics 5500,2016-04-01,83683
Intel HD Graphics 5500,2016-05-01,95408
Intel HD Graphics 5500,2016-06-01,86274
Intel HD Graphics 5500,2016-07-01,94943
Intel HD Graphics 5500,2016-08-01,94982
Intel HD Graphics 5500,2016-10-01,115135
Intel HD Graphics 5500,2016-11-01,108838
Intel HD Graphics 5500,2016-12-01,114429
Intel HD Graphics 5500,2017-08-01,89155
Intel HD Graphics 5500,2017-10-01,74285
Intel HD Graphics 5500,2017-11-01,55333
Intel HD Graphics 5500,2017-12-01,54978
Intel HD Graphics 5500,2018-01-01,52384
Intel HD Graphics 5500,2018-02-01,50353
Intel HD Graphics 5500,2018-03-01,63591
Intel HD Graphics 5500,2018-04-01,96323
Intel HD Graphics 5500,2018-05-01,100715
Intel HD Graphics 5500,2018-06-01,94180
Intel HD Graphics 5500,2018-07-01,91606
Intel HD Graphics 5500,2018-08-01,87157
Intel HD Graphics 5500,2018-09-01,90692
Intel HD Graphics 5500,2018-10-01,74184
Intel HD Graphics 5500,2018-11-01,84079
Intel HD Graphics 5500,2018-12-01,96593
Intel HD Graphics 5500,2019-01-01,91587
Intel HD Graphics 5500,2019-02-01,81749
Intel HD Graphics 5500,2019-03-01,83263
Intel HD Graphics 5500,2019-04-01,75578
Intel HD Graphics 5500,2019-05-01,84399
Intel HD Graphics 5500,2019-06-01,75721
Intel HD Graphics 5500,2019-07-01,78456
Intel HD Graphics 5500,2019-08-01,74637
Intel HD Graphics 5500,2019-09-01,78870
Intel HD Graphics 5500,2019-10-01,67112
Intel HD Graphics 5500,2019-11-01,70012
Intel HD Graphics 5500,2019-12-01,78914
Intel HD Graphics 5500,2020-01-01,72506
Intel HD Graphics 5500,2020-02-01,78386
Intel HD Graphics 5500,2020-03-01,92346
Intel HD Graphics 5500,2020-04-01,121494
Intel HD Graphics 5500,2020-05-01,122280
Intel HD Graphics 5500,2020-06-01,103846
Intel HD Graphics 5500,2020-07-01,93058
Intel HD Graphics 5500,2020-08-01,85474
Intel HD Graphics 5500,2020-09-01,87928
Intel HD Graphics 5500,2020-10-01,91860
Intel HD Graphics 5500,2020-11-01,92852
Intel HD Graphics 5500,2020-12-01,75529
Intel HD Graphics 5500,2021-01-01,89548
Intel HD Graphics 5500,2021-02-01,86021
Intel HD Graphics 5500,2021-03-01,86668
Intel HD Graphics 5500,2021-04-01,78094
Intel HD Graphics 5500,2021-05-01,78841
Intel HD Graphics 5500,2021-06-01,74872
Intel HD Graphics 5500,2021-07-01,83023
Intel HD Graphics 5500,2021-08-01,69391
Intel HD Graphics 5500,2021-09-01,68859
Intel HD Graphics 5500,2021-10-01,73057
Intel HD Graphics 5500,2021-11-01,70991
Intel HD Graphics 5500,2021-12-01,67453
Intel HD Graphics 5500,2022-01-01,73818
Intel HD Graphics 5500,2022-02-01,69345
Intel HD Graphics 5500,2022-03-01,66898
Intel HD Graphics 5500,2022-04-01,67996
Intel HD Graphics 5500,2022-05-01,64686
Intel HD Graphics 5500,2022-06-01,64191
Intel HD Graphics 5500,2022-07-01,48372
Intel HD Graphics 5500,2022-08-01,61829
Intel HD Graphics 5500,2022-09-01,53819
Intel HD Graphics 5500,2022-10-01,56650
Intel HD Graphics 5500,2022-11-01,59379
Intel HD Graphics 5500,2022-12-01,64122
Intel HD Graphics 5500,2023-01-01,67814
Intel HD Graphics 5500,2023-02-01,57726
