card,date,real_users
NVIDIA GeForce GT 220,2010-02-01,14733
NVIDIA GeForce GT 220,2010-03-01,16769
NVIDIA GeForce GT 220,2010-05-01,16748
NVIDIA GeForce GT 220,2010-06-01,21310
NVIDIA GeForce GT 220,2010-07-01,21737
NVIDIA GeForce GT 220,2010-08-01,20812
NVIDIA GeForce GT 220,2010-11-01,29250
NVIDIA GeForce GT 220,2011-01-01,36166
NVIDIA GeForce GT 220,2011-04-01,33381
NVIDIA GeForce GT 220,2011-06-01,36373
NVIDIA GeForce GT 220,2011-08-01,35867
NVIDIA GeForce GT 220,2011-10-01,38715
NVIDIA GeForce GT 220,2011-11-01,44304
NVIDIA GeForce GT 220,2011-12-01,45279
NVIDIA GeForce GT 220,2012-02-01,48131
NVIDIA GeForce GT 220,2012-03-01,46528
NVIDIA GeForce GT 220,2012-04-01,53855
NVIDIA GeForce GT 220,2012-05-01,50930
NVIDIA GeForce GT 220,2012-07-01,46661
NVIDIA GeForce GT 220,2012-08-01,41170
NVIDIA GeForce GT 220,2012-10-01,48421
NVIDIA GeForce GT 220,2012-12-01,48503
NVIDIA GeForce GT 220,2013-02-01,47009
NVIDIA GeForce GT 220,2013-03-01,38869
NVIDIA GeForce GT 220,2013-06-01,39316
NVIDIA GeForce GT 220,2013-07-01,39163
NVIDIA GeForce GT 220,2013-09-01,49790
NVIDIA GeForce GT 220,2013-12-01,52488
NVIDIA GeForce GT 220,2014-01-01,57165
NVIDIA GeForce GT 220,2014-04-01,45999
NVIDIA GeForce GT 220,2014-05-01,41444
NVIDIA GeForce GT 220,2014-06-01,47768
NVIDIA GeForce GT 220,2014-07-01,45802
NVIDIA GeForce GT 220,2014-08-01,42508
NVIDIA GeForce GT 220,2014-09-01,45107
NVIDIA GeForce GT 220,2014-10-01,39953
NVIDIA GeForce GT 220,2014-11-01,46303
NVIDIA GeForce GT 220,2014-12-01,49287
NVIDIA GeForce GT 220,2015-01-01,55033
NVIDIA GeForce GT 220,2015-05-01,49477
NVIDIA GeForce GT 220,2015-06-01,48008
NVIDIA GeForce GT 220,2015-09-01,45795
NVIDIA GeForce GT 220,2015-11-01,63329
NVIDIA GeForce GT 220,2016-01-01,57372
NVIDIA GeForce GT 220,2016-02-01,58164
NVIDIA GeForce GT 220,2016-03-01,51647
NVIDIA GeForce GT 220,2016-04-01,50888
NVIDIA GeForce GT 220,2016-05-01,55758
NVIDIA GeForce GT 220,2016-06-01,44243
NVIDIA GeForce GT 220,2016-07-01,48629
NVIDIA GeForce GT 220,2016-08-01,43073
NVIDIA GeForce GT 220,2016-10-01,46054
NVIDIA GeForce GT 220,2016-11-01,42588
NVIDIA GeForce GT 220,2016-12-01,42911
NVIDIA GeForce GT 220,2017-08-01,28480
