card,date,real_users
NVIDIA GeForce GT 630,2013-02-01,31150
NVIDIA GeForce GT 630,2013-03-01,30337
NVIDIA GeForce GT 630,2013-06-01,39827
NVIDIA GeForce GT 630,2013-07-01,46377
NVIDIA GeForce GT 630,2013-09-01,71573
NVIDIA GeForce GT 630,2013-12-01,89877
NVIDIA GeForce GT 630,2014-01-01,105947
NVIDIA GeForce GT 630,2014-04-01,98930
NVIDIA GeForce GT 630,2014-05-01,98587
NVIDIA GeForce GT 630,2014-06-01,110991
NVIDIA GeForce GT 630,2014-07-01,114507
NVIDIA GeForce GT 630,2014-08-01,104684
NVIDIA GeForce GT 630,2014-09-01,121226
NVIDIA GeForce GT 630,2014-10-01,111482
NVIDIA GeForce GT 630,2014-11-01,127524
NVIDIA GeForce GT 630,2014-12-01,139119
NVIDIA GeForce GT 630,2015-01-01,148168
NVIDIA GeForce GT 630,2015-05-01,149269
NVIDIA GeForce GT 630,2015-06-01,140535
NVIDIA GeForce GT 630,2015-09-01,143798
NVIDIA GeForce GT 630,2015-11-01,196724
NVIDIA GeForce GT 630,2016-01-01,180313
NVIDIA GeForce GT 630,2016-02-01,168900
NVIDIA GeForce GT 630,2016-03-01,156041
NVIDIA GeForce GT 630,2016-04-01,162843
NVIDIA GeForce GT 630,2016-05-01,180904
NVIDIA GeForce GT 630,2016-06-01,147109
NVIDIA GeForce GT 630,2016-07-01,156308
NVIDIA GeForce GT 630,2016-08-01,141369
NVIDIA GeForce GT 630,2016-10-01,146646
NVIDIA GeForce GT 630,2016-11-01,140779
NVIDIA GeForce GT 630,2016-12-01,140652
NVIDIA GeForce GT 630,2017-08-01,110205
NVIDIA GeForce GT 630,2017-10-01,79130
NVIDIA GeForce GT 630,2017-11-01,56829
NVIDIA GeForce GT 630,2017-12-01,58120
NVIDIA GeForce GT 630,2018-01-01,55764
NVIDIA GeForce GT 630,2018-02-01,59794
NVIDIA GeForce GT 630,2018-03-01,65181
NVIDIA GeForce GT 630,2018-04-01,96323
NVIDIA GeForce GT 630,2018-05-01,92592
NVIDIA GeForce GT 630,2018-06-01,86460
NVIDIA GeForce GT 630,2018-07-01,86699
NVIDIA GeForce GT 630,2018-08-01,73099
NVIDIA GeForce GT 630,2018-09-01,82736
NVIDIA GeForce GT 630,2018-10-01,75611
NVIDIA GeForce GT 630,2018-11-01,71033
NVIDIA GeForce GT 630,2018-12-01,80221
NVIDIA GeForce GT 630,2019-01-01,83553
NVIDIA GeForce GT 630,2019-02-01,72494
NVIDIA GeForce GT 630,2019-03-01,69638
NVIDIA GeForce GT 630,2019-04-01,68168
NVIDIA GeForce GT 630,2019-05-01,66882
NVIDIA GeForce GT 630,2019-06-01,62832
NVIDIA GeForce GT 630,2019-07-01,66149
NVIDIA GeForce GT 630,2019-08-01,60002
NVIDIA GeForce GT 630,2019-09-01,69212
NVIDIA GeForce GT 630,2019-10-01,52833
NVIDIA GeForce GT 630,2019-11-01,53270
NVIDIA GeForce GT 630,2019-12-01,56612
NVIDIA GeForce GT 630,2020-01-01,59016
NVIDIA GeForce GT 630,2020-02-01,63802
NVIDIA GeForce GT 630,2020-03-01,50020
NVIDIA GeForce GT 630,2020-04-01,64320
NVIDIA GeForce GT 630,2020-05-01,61140
NVIDIA GeForce GT 630,2020-06-01,54086
NVIDIA GeForce GT 630,2020-07-01,49631
NVIDIA GeForce GT 630,2020-08-01,43687
NVIDIA GeForce GT 630,2020-09-01,42941
NVIDIA GeForce GT 630,2020-10-01,42725
NVIDIA GeForce GT 630,2020-11-01,46426
NVIDIA GeForce GT 630,2020-12-01,40125
NVIDIA GeForce GT 630,2021-01-01,43564
NVIDIA GeForce GT 630,2021-02-01,41781
NVIDIA GeForce GT 630,2021-03-01,43334
NVIDIA GeForce GT 630,2021-04-01,42826
NVIDIA GeForce GT 630,2021-05-01,39420
NVIDIA GeForce GT 630,2021-06-01,41058
NVIDIA GeForce GT 630,2021-07-01,43953
NVIDIA GeForce GT 630,2021-08-01,38285
NVIDIA GeForce GT 630,2021-09-01,37991
NVIDIA GeForce GT 630,2021-10-01,41399
NVIDIA GeForce GT 630,2021-11-01,40566
NVIDIA GeForce GT 630,2021-12-01,39972
NVIDIA GeForce GT 630,2022-01-01,44818
NVIDIA GeForce GT 630,2022-02-01,42674
NVIDIA GeForce GT 630,2022-04-01,40797
