card,date,real_users
NVIDIA GeForce 940M,2015-11-01,25601
NVIDIA GeForce 940M,2016-01-01,37467
NVIDIA GeForce 940M,2016-02-01,41386
NVIDIA GeForce 940M,2016-03-01,45054
NVIDIA GeForce 940M,2016-04-01,50888
NVIDIA GeForce 940M,2016-05-01,59475
NVIDIA GeForce 940M,2016-06-01,57516
NVIDIA GeForce 940M,2016-07-01,65996
NVIDIA GeForce 940M,2016-08-01,71789
NVIDIA GeForce 940M,2016-10-01,88472
NVIDIA GeForce 940M,2016-11-01,89909
NVIDIA GeForce 940M,2016-12-01,97741
NVIDIA GeForce 940M,2017-08-01,107728
NVIDIA GeForce 940M,2017-10-01,96894
NVIDIA GeForce 940M,2017-11-01,73279
NVIDIA GeForce 940M,2017-12-01,76969
NVIDIA GeForce 940M,2018-01-01,79421
NVIDIA GeForce 940M,2018-02-01,80251
NVIDIA GeForce 940M,2018-03-01,109695
NVIDIA GeForce 940M,2018-04-01,180605
NVIDIA GeForce 940M,2018-05-01,173814
NVIDIA GeForce 940M,2018-06-01,168289
NVIDIA GeForce 940M,2018-07-01,166854
NVIDIA GeForce 940M,2018-08-01,157445
NVIDIA GeForce 940M,2018-09-01,173429
NVIDIA GeForce 940M,2018-10-01,142662
NVIDIA GeForce 940M,2018-11-01,165260
NVIDIA GeForce 940M,2018-12-01,178452
NVIDIA GeForce 940M,2019-01-01,178354
NVIDIA GeForce 940M,2019-02-01,168125
NVIDIA GeForce 940M,2019-03-01,166526
NVIDIA GeForce 940M,2019-04-01,151156
NVIDIA GeForce 940M,2019-05-01,164022
NVIDIA GeForce 940M,2019-06-01,153054
NVIDIA GeForce 940M,2019-07-01,155375
NVIDIA GeForce 940M,2019-08-01,144884
NVIDIA GeForce 940M,2019-09-01,151301
NVIDIA GeForce 940M,2019-10-01,128514
NVIDIA GeForce 940M,2019-11-01,136981
NVIDIA GeForce 940M,2019-12-01,145821
NVIDIA GeForce 940M,2020-01-01,150071
NVIDIA GeForce 940M,2020-02-01,167710
NVIDIA GeForce 940M,2020-03-01,188540
NVIDIA GeForce 940M,2020-04-01,242989
NVIDIA GeForce 940M,2020-05-01,228099
NVIDIA GeForce 940M,2020-06-01,196876
NVIDIA GeForce 940M,2020-07-01,173708
NVIDIA GeForce 940M,2020-08-01,157653
NVIDIA GeForce 940M,2020-09-01,161543
NVIDIA GeForce 940M,2020-10-01,162358
NVIDIA GeForce 940M,2020-11-01,171777
NVIDIA GeForce 940M,2020-12-01,141618
NVIDIA GeForce 940M,2021-01-01,169415
NVIDIA GeForce 940M,2021-02-01,162211
NVIDIA GeForce 940M,2021-03-01,160592
NVIDIA GeForce 940M,2021-04-01,156189
NVIDIA GeForce 940M,2021-05-01,147827
NVIDIA GeForce 940M,2021-06-01,132837
NVIDIA GeForce 940M,2021-07-01,134303
NVIDIA GeForce 940M,2021-08-01,112462
NVIDIA GeForce 940M,2021-09-01,113974
NVIDIA GeForce 940M,2021-10-01,114456
NVIDIA GeForce 940M,2021-11-01,116629
NVIDIA GeForce 940M,2021-12-01,107425
NVIDIA GeForce 940M,2022-01-01,116000
NVIDIA GeForce 940M,2022-02-01,112020
NVIDIA GeForce 940M,2022-03-01,101685
NVIDIA GeForce 940M,2022-04-01,108794
NVIDIA GeForce 940M,2022-05-01,101248
NVIDIA GeForce 940M,2022-06-01,92435
NVIDIA GeForce 940M,2022-07-01,88683
NVIDIA GeForce 940M,2022-08-01,85015
NVIDIA GeForce 940M,2022-09-01,76885
NVIDIA GeForce 940M,2022-10-01,79311
NVIDIA GeForce 940M,2022-11-01,87656
NVIDIA GeForce 940M,2022-12-01,86426
NVIDIA GeForce 940M,2023-01-01,95557
NVIDIA GeForce 940M,2023-02-01,80816
