card,date,real_users
NVIDIA GeForce GT 650M,2013-02-01,33416
NVIDIA GeForce GT 650M,2013-03-01,31759
NVIDIA GeForce GT 650M,2013-06-01,36252
NVIDIA GeForce GT 650M,2013-07-01,38647
NVIDIA GeForce GT 650M,2013-09-01,48545
NVIDIA GeForce GT 650M,2013-12-01,75497
NVIDIA GeForce GT 650M,2014-01-01,76221
NVIDIA GeForce GT 650M,2014-04-01,58602
NVIDIA GeForce GT 650M,2014-05-01,58399
NVIDIA GeForce GT 650M,2014-06-01,63925
NVIDIA GeForce GT 650M,2014-07-01,63694
NVIDIA GeForce GT 650M,2014-08-01,53928
NVIDIA GeForce GT 650M,2014-09-01,59203
NVIDIA GeForce GT 650M,2014-10-01,52197
NVIDIA GeForce GT 650M,2014-11-01,59207
NVIDIA GeForce GT 650M,2014-12-01,58827
NVIDIA GeForce GT 650M,2015-01-01,60960
NVIDIA GeForce GT 650M,2015-05-01,51992
NVIDIA GeForce GT 650M,2015-06-01,54119
NVIDIA GeForce GT 650M,2015-09-01,51291
NVIDIA GeForce GT 650M,2015-11-01,74108
NVIDIA GeForce GT 650M,2016-01-01,58543
NVIDIA GeForce GT 650M,2016-02-01,55927
NVIDIA GeForce GT 650M,2016-03-01,53845
NVIDIA GeForce GT 650M,2016-04-01,53150
NVIDIA GeForce GT 650M,2016-05-01,56997
NVIDIA GeForce GT 650M,2016-06-01,48667
NVIDIA GeForce GT 650M,2016-07-01,42840
NVIDIA GeForce GT 650M,2016-08-01,38655
NVIDIA GeForce GT 650M,2016-10-01,37570
NVIDIA GeForce GT 650M,2016-11-01,36673
NVIDIA GeForce GT 650M,2016-12-01,35759
NVIDIA GeForce GT 650M,2017-08-01,24765
