card,date,real_users
AMD Radeon HD 7480D,2014-09-01,16915
AMD Radeon HD 7480D,2014-10-01,16754
AMD Radeon HD 7480D,2014-11-01,18217
AMD Radeon HD 7480D,2014-12-01,24643
AMD Radeon HD 7480D,2015-01-01,24553
AMD Radeon HD 7480D,2015-05-01,25157
AMD Radeon HD 7480D,2015-06-01,27932
AMD Radeon HD 7480D,2015-09-01,27477
AMD Radeon HD 7480D,2015-11-01,33685
AMD Radeon HD 7480D,2016-01-01,38638
AMD Radeon HD 7480D,2016-02-01,38030
AMD Radeon HD 7480D,2016-03-01,32966
AMD Radeon HD 7480D,2016-04-01,32794
AMD Radeon HD 7480D,2016-05-01,39650
AMD Radeon HD 7480D,2016-06-01,27652
AMD Radeon HD 7480D,2016-07-01,32419
AMD Radeon HD 7480D,2016-08-01,30924
AMD Radeon HD 7480D,2016-10-01,32722
AMD Radeon HD 7480D,2016-11-01,29575
AMD Radeon HD 7480D,2016-12-01,30991
AMD Radeon HD 7480D,2017-08-01,21050
AMD Radeon HD 7480D,2018-05-01,25991
