card,date,real_users
Intel HD Graphics 3000,2012-03-01,115003
Intel HD Graphics 3000,2012-04-01,152090
Intel HD Graphics 3000,2012-05-01,164163
Intel HD Graphics 3000,2012-07-01,178248
Intel HD Graphics 3000,2012-08-01,170686
Intel HD Graphics 3000,2012-10-01,228659
Intel HD Graphics 3000,2012-12-01,240845
Intel HD Graphics 3000,2013-02-01,233912
Intel HD Graphics 3000,2013-03-01,207147
Intel HD Graphics 3000,2013-06-01,220069
Intel HD Graphics 3000,2013-07-01,227764
Intel HD Graphics 3000,2013-09-01,270733
Intel HD Graphics 3000,2013-12-01,305583
Intel HD Graphics 3000,2014-01-01,304122
Intel HD Graphics 3000,2014-04-01,240079
Intel HD Graphics 3000,2014-05-01,231713
Intel HD Graphics 3000,2014-06-01,264130
Intel HD Graphics 3000,2014-07-01,273385
Intel HD Graphics 3000,2014-08-01,231574
Intel HD Graphics 3000,2014-09-01,244567
Intel HD Graphics 3000,2014-10-01,219743
Intel HD Graphics 3000,2014-11-01,252012
Intel HD Graphics 3000,2014-12-01,258364
Intel HD Graphics 3000,2015-01-01,260775
Intel HD Graphics 3000,2015-05-01,230613
Intel HD Graphics 3000,2015-06-01,240044
Intel HD Graphics 3000,2015-09-01,235389
Intel HD Graphics 3000,2015-11-01,331466
Intel HD Graphics 3000,2016-01-01,273982
Intel HD Graphics 3000,2016-02-01,244962
Intel HD Graphics 3000,2016-03-01,237359
Intel HD Graphics 3000,2016-04-01,243134
Intel HD Graphics 3000,2016-05-01,262683
Intel HD Graphics 3000,2016-06-01,233383
Intel HD Graphics 3000,2016-07-01,237357
Intel HD Graphics 3000,2016-08-01,220889
Intel HD Graphics 3000,2016-10-01,254509
Intel HD Graphics 3000,2016-11-01,234238
Intel HD Graphics 3000,2016-12-01,222899
Intel HD Graphics 3000,2017-08-01,134970
Intel HD Graphics 3000,2017-10-01,101739
Intel HD Graphics 3000,2017-11-01,74775
Intel HD Graphics 3000,2017-12-01,76969
Intel HD Graphics 3000,2018-01-01,72662
Intel HD Graphics 3000,2018-02-01,70809
Intel HD Graphics 3000,2018-03-01,89028
Intel HD Graphics 3000,2018-04-01,139324
Intel HD Graphics 3000,2018-05-01,139701
Intel HD Graphics 3000,2018-06-01,128147
Intel HD Graphics 3000,2018-07-01,122687
Intel HD Graphics 3000,2018-08-01,113866
Intel HD Graphics 3000,2018-09-01,117740
Intel HD Graphics 3000,2018-10-01,98437
Intel HD Graphics 3000,2018-11-01,111623
Intel HD Graphics 3000,2018-12-01,127699
Intel HD Graphics 3000,2019-01-01,120509
Intel HD Graphics 3000,2019-02-01,107970
Intel HD Graphics 3000,2019-03-01,105971
Intel HD Graphics 3000,2019-04-01,94843
Intel HD Graphics 3000,2019-05-01,106694
Intel HD Graphics 3000,2019-06-01,93443
Intel HD Graphics 3000,2019-07-01,98455
Intel HD Graphics 3000,2019-08-01,90735
Intel HD Graphics 3000,2019-09-01,96575
Intel HD Graphics 3000,2019-10-01,81392
Intel HD Graphics 3000,2019-11-01,83710
Intel HD Graphics 3000,2019-12-01,94354
Intel HD Graphics 3000,2020-01-01,85995
Intel HD Graphics 3000,2020-02-01,96615
Intel HD Graphics 3000,2020-03-01,98117
Intel HD Graphics 3000,2020-04-01,133406
Intel HD Graphics 3000,2020-05-01,134037
Intel HD Graphics 3000,2020-06-01,106010
Intel HD Graphics 3000,2020-07-01,97194
Intel HD Graphics 3000,2020-08-01,85474
Intel HD Graphics 3000,2020-09-01,89973
Intel HD Graphics 3000,2020-10-01,93996
Intel HD Graphics 3000,2020-11-01,97495
Intel HD Graphics 3000,2020-12-01,80250
Intel HD Graphics 3000,2021-01-01,96809
Intel HD Graphics 3000,2021-02-01,88479
Intel HD Graphics 3000,2021-03-01,86668
Intel HD Graphics 3000,2021-04-01,83133
Intel HD Graphics 3000,2021-05-01,81305
Intel HD Graphics 3000,2021-06-01,82117
Intel HD Graphics 3000,2021-07-01,87907
Intel HD Graphics 3000,2021-08-01,76570
Intel HD Graphics 3000,2021-09-01,78357
Intel HD Graphics 3000,2021-10-01,80362
Intel HD Graphics 3000,2021-11-01,83668
Intel HD Graphics 3000,2021-12-01,77446
Intel HD Graphics 3000,2022-01-01,84364
Intel HD Graphics 3000,2022-02-01,80014
Intel HD Graphics 3000,2022-03-01,72250
Intel HD Graphics 3000,2022-04-01,78875
Intel HD Graphics 3000,2022-05-01,67499
Intel HD Graphics 3000,2022-06-01,69326
Intel HD Graphics 3000,2022-07-01,51060
Intel HD Graphics 3000,2022-08-01,66982
Intel HD Graphics 3000,2022-09-01,56382
Intel HD Graphics 3000,2022-10-01,59483
Intel HD Graphics 3000,2022-11-01,65035
Intel HD Graphics 3000,2022-12-01,64122
Intel HD Graphics 3000,2023-01-01,73979
Intel HD Graphics 3000,2023-02-01,60612
