card,date,real_users
NVIDIA GeForce GT 740M,2014-01-01,40397
NVIDIA GeForce GT 740M,2014-04-01,45369
NVIDIA GeForce GT 740M,2014-05-01,47096
NVIDIA GeForce GT 740M,2014-06-01,55495
NVIDIA GeForce GT 740M,2014-07-01,62978
NVIDIA GeForce GT 740M,2014-08-01,56466
NVIDIA GeForce GT 740M,2014-09-01,70480
NVIDIA GeForce GT 740M,2014-10-01,64440
NVIDIA GeForce GT 740M,2014-11-01,72871
NVIDIA GeForce GT 740M,2014-12-01,77906
NVIDIA GeForce GT 740M,2015-01-01,82127
NVIDIA GeForce GT 740M,2015-05-01,69603
NVIDIA GeForce GT 740M,2015-06-01,74195
NVIDIA GeForce GT 740M,2015-09-01,82432
NVIDIA GeForce GT 740M,2015-11-01,119920
NVIDIA GeForce GT 740M,2016-01-01,101865
NVIDIA GeForce GT 740M,2016-02-01,93958
NVIDIA GeForce GT 740M,2016-03-01,94504
NVIDIA GeForce GT 740M,2016-04-01,94991
NVIDIA GeForce GT 740M,2016-05-01,102842
NVIDIA GeForce GT 740M,2016-06-01,97335
NVIDIA GeForce GT 740M,2016-07-01,94943
NVIDIA GeForce GT 740M,2016-08-01,88355
NVIDIA GeForce GT 740M,2016-10-01,88472
NVIDIA GeForce GT 740M,2016-11-01,86360
NVIDIA GeForce GT 740M,2016-12-01,85822
NVIDIA GeForce GT 740M,2017-08-01,58198
NVIDIA GeForce GT 740M,2017-10-01,40372
NVIDIA GeForce GT 740M,2017-11-01,28414
NVIDIA GeForce GT 740M,2017-12-01,29845
NVIDIA GeForce GT 740M,2018-01-01,28727
NVIDIA GeForce GT 740M,2018-02-01,28323
NVIDIA GeForce GT 740M,2018-03-01,38155
NVIDIA GeForce GT 740M,2018-04-01,58481
NVIDIA GeForce GT 740M,2018-05-01,55230
NVIDIA GeForce GT 740M,2018-06-01,52494
NVIDIA GeForce GT 740M,2018-07-01,49074
NVIDIA GeForce GT 740M,2018-08-01,44984
NVIDIA GeForce GT 740M,2018-09-01,49323
NVIDIA GeForce GT 740M,2018-10-01,39945
NVIDIA GeForce GT 740M,2018-11-01,42039
NVIDIA GeForce GT 740M,2018-12-01,47478
NVIDIA GeForce GT 740M,2019-01-01,46597
NVIDIA GeForce GT 740M,2019-02-01,44730
NVIDIA GeForce GT 740M,2019-03-01,42388
NVIDIA GeForce GT 740M,2019-04-01,38530
NVIDIA GeForce GT 740M,2019-05-01,41403
NVIDIA GeForce GT 740M,2019-06-01,38666
NVIDIA GeForce GT 740M,2019-07-01,36920
NVIDIA GeForce GT 740M,2019-08-01,36587
NVIDIA GeForce GT 740M,2019-09-01,37020
NVIDIA GeForce GT 740M,2019-10-01,31414
NVIDIA GeForce GT 740M,2019-11-01,33484
NVIDIA GeForce GT 740M,2019-12-01,36026
NVIDIA GeForce GT 740M,2020-01-01,35410
NVIDIA GeForce GT 740M,2020-02-01,38281
NVIDIA GeForce GT 740M,2020-03-01,40401
NVIDIA GeForce GT 740M,2020-04-01,54791
NVIDIA GeForce GT 740M,2020-05-01,51733
NVIDIA GeForce GT 740M,2020-06-01,43269
NVIDIA GeForce GT 740M,2020-07-01,39291
NVIDIA GeForce GT 740M,2020-08-01,34189
NVIDIA GeForce GT 740M,2020-09-01,34762
NVIDIA GeForce GT 740M,2020-10-01,34180
NVIDIA GeForce GT 740M,2020-11-01,37141
