card,date,real_users
ATI Mobility Radeon HD 4570,2009-11-01,9696
ATI Mobility Radeon HD 4570,2009-12-01,12242
ATI Mobility Radeon HD 4570,2010-01-01,19961
ATI Mobility Radeon HD 4570,2010-02-01,20872
ATI Mobility Radeon HD 4570,2010-03-01,21560
ATI Mobility Radeon HD 4570,2010-05-01,20991
ATI Mobility Radeon HD 4570,2010-06-01,22020
ATI Mobility Radeon HD 4570,2010-07-01,22906
ATI Mobility Radeon HD 4570,2010-08-01,25437
ATI Mobility Radeon HD 4570,2010-11-01,32089
ATI Mobility Radeon HD 4570,2011-01-01,36489
ATI Mobility Radeon HD 4570,2011-04-01,28950
ATI Mobility Radeon HD 4570,2011-06-01,31524
ATI Mobility Radeon HD 4570,2011-08-01,35867
ATI Mobility Radeon HD 4570,2011-10-01,42131
ATI Mobility Radeon HD 4570,2011-11-01,48606
ATI Mobility Radeon HD 4570,2011-12-01,47395
ATI Mobility Radeon HD 4570,2012-02-01,51223
ATI Mobility Radeon HD 4570,2012-03-01,39943
ATI Mobility Radeon HD 4570,2012-04-01,47372
ATI Mobility Radeon HD 4570,2012-05-01,44502
ATI Mobility Radeon HD 4570,2012-07-01,39662
ATI Mobility Radeon HD 4570,2012-08-01,35166
ATI Mobility Radeon HD 4570,2012-10-01,40351
ATI Mobility Radeon HD 4570,2012-12-01,40140
ATI Mobility Radeon HD 4570,2013-02-01,37380
ATI Mobility Radeon HD 4570,2013-03-01,30811
ATI Mobility Radeon HD 4570,2013-06-01,30125
ATI Mobility Radeon HD 4570,2013-07-01,28857
ATI Mobility Radeon HD 4570,2013-09-01,34230
ATI Mobility Radeon HD 4570,2014-09-01,24668
ATI Mobility Radeon HD 4570,2014-10-01,21909
ATI Mobility Radeon HD 4570,2014-11-01,25049
ATI Mobility Radeon HD 4570,2014-12-01,25438
ATI Mobility Radeon HD 4570,2015-01-01,26246
ATI Mobility Radeon HD 4570,2015-05-01,21803
ATI Mobility Radeon HD 4570,2015-06-01,23568
ATI Mobility Radeon HD 4570,2015-09-01,21981
ATI Mobility Radeon HD 4570,2015-11-01,29643
ATI Mobility Radeon HD 4570,2016-01-01,24588
ATI Mobility Radeon HD 4570,2016-02-01,22370
ATI Mobility Radeon HD 4570,2016-03-01,21977
ATI Mobility Radeon HD 4570,2016-04-01,22617
ATI Mobility Radeon HD 4570,2016-05-01,22303
ATI Mobility Radeon HD 4570,2016-06-01,21015
ATI Mobility Radeon HD 4570,2016-07-01,19683
ATI Mobility Radeon HD 4570,2016-08-01,17671
ATI Mobility Radeon HD 4570,2016-10-01,19391
