card,date,real_users
Intel HD Graphics 5000,2014-09-01,25372
Intel HD Graphics 5000,2014-10-01,23198
Intel HD Graphics 5000,2014-11-01,28844
Intel HD Graphics 5000,2014-12-01,33388
Intel HD Graphics 5000,2015-01-01,36407
Intel HD Graphics 5000,2015-05-01,37736
Intel HD Graphics 5000,2015-06-01,38407
Intel HD Graphics 5000,2015-09-01,42132
Intel HD Graphics 5000,2015-11-01,66023
Intel HD Graphics 5000,2016-01-01,53859
Intel HD Graphics 5000,2016-02-01,49216
Intel HD Graphics 5000,2016-03-01,45054
Intel HD Graphics 5000,2016-04-01,50888
Intel HD Graphics 5000,2016-05-01,54519
Intel HD Graphics 5000,2016-06-01,47561
Intel HD Graphics 5000,2016-07-01,45155
Intel HD Graphics 5000,2016-08-01,41969
Intel HD Graphics 5000,2016-10-01,47266
Intel HD Graphics 5000,2016-11-01,46137
Intel HD Graphics 5000,2016-12-01,41719
Intel HD Graphics 5000,2017-08-01,33433
Intel HD Graphics 5000,2018-04-01,39561
Intel HD Graphics 5000,2018-05-01,38986
Intel HD Graphics 5000,2018-06-01,33966
Intel HD Graphics 5000,2018-07-01,32716
Intel HD Graphics 5000,2018-08-01,29521
Intel HD Graphics 5000,2018-09-01,31821
Intel HD Graphics 5000,2018-10-01,27105
Intel HD Graphics 5000,2018-11-01,30442
Intel HD Graphics 5000,2018-12-01,36017
Intel HD Graphics 5000,2019-01-01,32135
Intel HD Graphics 5000,2019-02-01,30848
Intel HD Graphics 5000,2019-03-01,30277
Intel HD Graphics 5000,2019-04-01,26674
Intel HD Graphics 5000,2019-05-01,30256
Intel HD Graphics 5000,2019-06-01,25777
Intel HD Graphics 5000,2019-07-01,26152
Intel HD Graphics 5000,2019-08-01,24879
Intel HD Graphics 5000,2019-09-01,25753
Intel HD Graphics 5000,2019-10-01,24274
Intel HD Graphics 5000,2019-11-01,22830
Intel HD Graphics 5000,2019-12-01,25733
Intel HD Graphics 5000,2020-02-01,29167
Intel HD Graphics 5000,2020-03-01,36553
Intel HD Graphics 5000,2020-04-01,47645
Intel HD Graphics 5000,2020-05-01,44679
Intel HD Graphics 5000,2020-06-01,34615
