card,date,real_users
AMD Radeon RX 6700 XT,2021-09-01,37991
AMD Radeon RX 6700 XT,2021-10-01,41399
AMD Radeon RX 6700 XT,2021-11-01,48172
AMD Radeon RX 6700 XT,2021-12-01,47467
AMD Radeon RX 6700 XT,2022-01-01,52727
AMD Radeon RX 6700 XT,2022-02-01,56010
AMD Radeon RX 6700 XT,2022-03-01,58870
AMD Radeon RX 6700 XT,2022-04-01,65276
AMD Radeon RX 6700 XT,2022-05-01,75936
AMD Radeon RX 6700 XT,2022-06-01,66758
AMD Radeon RX 6700 XT,2022-07-01,85996
AMD Radeon RX 6700 XT,2022-08-01,77286
AMD Radeon RX 6700 XT,2022-09-01,79448
AMD Radeon RX 6700 XT,2022-10-01,87808
AMD Radeon RX 6700 XT,2022-11-01,104621
AMD Radeon RX 6700 XT,2022-12-01,111517
AMD Radeon RX 6700 XT,2023-01-01,138712
AMD Radeon RX 6700 XT,2023-02-01,132770
