card,date,real_users
ATI Radeon X1600,2008-11-01,15231
ATI Radeon X1600,2009-01-01,17549
ATI Radeon X1600,2009-02-01,19219
ATI Radeon X1600,2009-03-01,20068
ATI Radeon X1600,2009-04-01,18694
ATI Radeon X1600,2009-05-01,15664
ATI Radeon X1600,2009-06-01,17717
ATI Radeon X1600,2009-07-01,14962
ATI Radeon X1600,2009-08-01,13351
ATI Radeon X1600,2009-09-01,14369
ATI Radeon X1600,2009-10-01,12147
ATI Radeon X1600,2009-11-01,13574
ATI Radeon X1600,2009-12-01,15198
ATI Radeon X1600,2010-01-01,16353
ATI Radeon X1600,2010-02-01,14733
ATI Radeon X1600,2010-03-01,13894
ATI Radeon X1600,2010-05-01,11388
