card,date,real_users
NVIDIA GeForce GT 240,2010-07-01,12154
NVIDIA GeForce GT 240,2010-08-01,14568
NVIDIA GeForce GT 240,2010-11-01,21582
NVIDIA GeForce GT 240,2011-01-01,23895
NVIDIA GeForce GT 240,2011-04-01,24223
NVIDIA GeForce GT 240,2011-06-01,25461
NVIDIA GeForce GT 240,2011-08-01,25669
NVIDIA GeForce GT 240,2011-10-01,25051
NVIDIA GeForce GT 240,2011-11-01,32690
NVIDIA GeForce GT 240,2011-12-01,33007
NVIDIA GeForce GT 240,2012-02-01,32235
NVIDIA GeForce GT 240,2012-03-01,41699
NVIDIA GeForce GT 240,2012-04-01,43881
NVIDIA GeForce GT 240,2012-05-01,45491
NVIDIA GeForce GT 240,2012-07-01,38262
NVIDIA GeForce GT 240,2012-08-01,34737
NVIDIA GeForce GT 240,2012-10-01,41965
NVIDIA GeForce GT 240,2012-12-01,41813
NVIDIA GeForce GT 240,2013-02-01,41345
NVIDIA GeForce GT 240,2013-03-01,32233
NVIDIA GeForce GT 240,2013-06-01,34720
NVIDIA GeForce GT 240,2013-07-01,33494
NVIDIA GeForce GT 240,2013-09-01,39209
NVIDIA GeForce GT 240,2013-12-01,43860
NVIDIA GeForce GT 240,2014-01-01,44208
NVIDIA GeForce GT 240,2014-04-01,35287
NVIDIA GeForce GT 240,2014-05-01,32653
NVIDIA GeForce GT 240,2014-06-01,37933
NVIDIA GeForce GT 240,2014-07-01,36499
NVIDIA GeForce GT 240,2014-08-01,32991
NVIDIA GeForce GT 240,2014-09-01,34535
NVIDIA GeForce GT 240,2014-10-01,31576
NVIDIA GeForce GT 240,2014-11-01,35676
NVIDIA GeForce GT 240,2014-12-01,37363
NVIDIA GeForce GT 240,2015-01-01,38100
NVIDIA GeForce GT 240,2015-05-01,37736
NVIDIA GeForce GT 240,2015-06-01,35788
NVIDIA GeForce GT 240,2015-09-01,42132
NVIDIA GeForce GT 240,2015-11-01,49854
NVIDIA GeForce GT 240,2016-01-01,43322
NVIDIA GeForce GT 240,2016-02-01,42504
NVIDIA GeForce GT 240,2016-03-01,38460
NVIDIA GeForce GT 240,2016-04-01,38449
NVIDIA GeForce GT 240,2016-05-01,39650
NVIDIA GeForce GT 240,2016-06-01,35394
NVIDIA GeForce GT 240,2016-07-01,38208
NVIDIA GeForce GT 240,2016-08-01,34237
NVIDIA GeForce GT 240,2016-10-01,35146
NVIDIA GeForce GT 240,2016-11-01,31941
NVIDIA GeForce GT 240,2016-12-01,32183
NVIDIA GeForce GT 240,2017-08-01,21050
