card,date,real_users
NVIDIA GeForce GTX 560 Ti,2012-07-01,139052
NVIDIA GeForce GTX 560 Ti,2012-08-01,132517
NVIDIA GeForce GTX 560 Ti,2012-10-01,165710
NVIDIA GeForce GTX 560 Ti,2012-12-01,160563
NVIDIA GeForce GTX 560 Ti,2013-02-01,165381
NVIDIA GeForce GTX 560 Ti,2013-03-01,131304
NVIDIA GeForce GTX 560 Ti,2013-06-01,142968
NVIDIA GeForce GTX 560 Ti,2013-07-01,132948
NVIDIA GeForce GTX 560 Ti,2013-09-01,144391
NVIDIA GeForce GTX 560 Ti,2013-12-01,143804
NVIDIA GeForce GTX 560 Ti,2014-01-01,142533
NVIDIA GeForce GTX 560 Ti,2014-04-01,105861
NVIDIA GeForce GTX 560 Ti,2014-05-01,104239
NVIDIA GeForce GTX 560 Ti,2014-06-01,111693
NVIDIA GeForce GTX 560 Ti,2014-07-01,105918
NVIDIA GeForce GTX 560 Ti,2014-08-01,89457
NVIDIA GeForce GTX 560 Ti,2014-09-01,95148
NVIDIA GeForce GTX 560 Ti,2014-10-01,84417
NVIDIA GeForce GTX 560 Ti,2014-11-01,96402
NVIDIA GeForce GTX 560 Ti,2014-12-01,91421
NVIDIA GeForce GTX 560 Ti,2015-01-01,91440
NVIDIA GeForce GTX 560 Ti,2015-05-01,76312
NVIDIA GeForce GTX 560 Ti,2015-06-01,75941
NVIDIA GeForce GTX 560 Ti,2015-09-01,67777
NVIDIA GeForce GTX 560 Ti,2015-11-01,95667
NVIDIA GeForce GTX 560 Ti,2016-01-01,70251
NVIDIA GeForce GTX 560 Ti,2016-02-01,64875
NVIDIA GeForce GTX 560 Ti,2016-03-01,61537
NVIDIA GeForce GTX 560 Ti,2016-04-01,62197
NVIDIA GeForce GTX 560 Ti,2016-05-01,65670
NVIDIA GeForce GTX 560 Ti,2016-06-01,55304
NVIDIA GeForce GTX 560 Ti,2016-07-01,55576
NVIDIA GeForce GTX 560 Ti,2016-08-01,50804
NVIDIA GeForce GTX 560 Ti,2016-10-01,52113
NVIDIA GeForce GTX 560 Ti,2016-11-01,47320
NVIDIA GeForce GTX 560 Ti,2016-12-01,44103
NVIDIA GeForce GTX 560 Ti,2017-08-01,28480
NVIDIA GeForce GTX 560 Ti,2018-04-01,27520
NVIDIA GeForce GTX 560 Ti,2018-05-01,25991
NVIDIA GeForce GTX 560 Ti,2018-06-01,23159
