card,date,real_users
NVIDIA GeForce RTX 3080,2020-11-01,51069
NVIDIA GeForce RTX 3080,2020-12-01,106214
NVIDIA GeForce RTX 3080,2021-01-01,152474
NVIDIA GeForce RTX 3080,2021-02-01,181873
NVIDIA GeForce RTX 3080,2021-03-01,206476
NVIDIA GeForce RTX 3080,2021-04-01,206573
NVIDIA GeForce RTX 3080,2021-05-01,211886
NVIDIA GeForce RTX 3080,2021-06-01,195633
NVIDIA GeForce RTX 3080,2021-07-01,207559
NVIDIA GeForce RTX 3080,2021-08-01,193818
NVIDIA GeForce RTX 3080,2021-09-01,227948
NVIDIA GeForce RTX 3080,2021-10-01,243524
NVIDIA GeForce RTX 3080,2021-11-01,273825
NVIDIA GeForce RTX 3080,2021-12-01,267314
NVIDIA GeForce RTX 3080,2022-01-01,282092
NVIDIA GeForce RTX 3080,2022-02-01,296052
NVIDIA GeForce RTX 3080,2022-03-01,329139
NVIDIA GeForce RTX 3080,2022-04-01,334542
NVIDIA GeForce RTX 3080,2022-05-01,413432
NVIDIA GeForce RTX 3080,2022-06-01,359470
NVIDIA GeForce RTX 3080,2022-07-01,440729
NVIDIA GeForce RTX 3080,2022-08-01,422501
NVIDIA GeForce RTX 3080,2022-09-01,420308
NVIDIA GeForce RTX 3080,2022-10-01,498527
NVIDIA GeForce RTX 3080,2022-11-01,503315
NVIDIA GeForce RTX 3080,2022-12-01,515770
NVIDIA GeForce RTX 3080,2023-01-01,564096
NVIDIA GeForce RTX 3080,2023-02-01,551286
