card,date,real_users
NVIDIA GeForce 9800,2008-11-01,30712
NVIDIA GeForce 9800,2009-01-01,53848
NVIDIA GeForce 9800,2009-02-01,75856
NVIDIA GeForce 9800,2009-03-01,86113
NVIDIA GeForce 9800,2009-04-01,85640
NVIDIA GeForce 9800,2009-05-01,84618
NVIDIA GeForce 9800,2009-06-01,102508
NVIDIA GeForce 9800,2009-07-01,93134
NVIDIA GeForce 9800,2009-08-01,86786
NVIDIA GeForce 9800,2009-09-01,98658
NVIDIA GeForce 9800,2009-10-01,92287
NVIDIA GeForce 9800,2009-11-01,108419
NVIDIA GeForce 9800,2009-12-01,141214
NVIDIA GeForce 9800,2010-01-01,145983
NVIDIA GeForce 9800,2010-02-01,153967
NVIDIA GeForce 9800,2010-03-01,150204
NVIDIA GeForce 9800,2010-05-01,120363
NVIDIA GeForce 9800,2010-06-01,138044
NVIDIA GeForce 9800,2010-07-01,136504
NVIDIA GeForce 9800,2010-08-01,125800
NVIDIA GeForce 9800,2010-11-01,163005
NVIDIA GeForce 9800,2011-01-01,178248
NVIDIA GeForce 9800,2011-04-01,163065
NVIDIA GeForce 9800,2011-06-01,158226
NVIDIA GeForce 9800,2011-08-01,175117
NVIDIA GeForce 9800,2011-10-01,218248
NVIDIA GeForce 9800,2011-11-01,246902
NVIDIA GeForce 9800,2011-12-01,237401
NVIDIA GeForce 9800,2012-02-01,181488
NVIDIA GeForce 9800,2012-03-01,112808
NVIDIA GeForce 9800,2012-04-01,112198
NVIDIA GeForce 9800,2012-05-01,109771
NVIDIA GeForce 9800,2012-07-01,90990
NVIDIA GeForce 9800,2012-08-01,82770
NVIDIA GeForce 9800,2012-10-01,96843
NVIDIA GeForce 9800,2012-12-01,94219
NVIDIA GeForce 9800,2013-02-01,91186
NVIDIA GeForce 9800,2013-03-01,71577
NVIDIA GeForce 9800,2013-06-01,72505
NVIDIA GeForce 9800,2013-07-01,69050
NVIDIA GeForce 9800,2013-09-01,76552
NVIDIA GeForce 9800,2013-12-01,78373
NVIDIA GeForce 9800,2014-01-01,80794
NVIDIA GeForce 9800,2014-04-01,62382
NVIDIA GeForce 9800,2014-05-01,59655
NVIDIA GeForce 9800,2014-06-01,63925
NVIDIA GeForce 9800,2014-07-01,58684
NVIDIA GeForce 9800,2014-08-01,51390
NVIDIA GeForce 9800,2014-09-01,55679
NVIDIA GeForce 9800,2014-10-01,50263
NVIDIA GeForce 9800,2014-11-01,57689
NVIDIA GeForce 9800,2014-12-01,58032
NVIDIA GeForce 9800,2015-01-01,60113
NVIDIA GeForce 9800,2015-05-01,53669
NVIDIA GeForce 9800,2015-06-01,53246
NVIDIA GeForce 9800,2015-09-01,53122
NVIDIA GeForce 9800,2015-11-01,71413
NVIDIA GeForce 9800,2016-01-01,58543
NVIDIA GeForce 9800,2016-02-01,53690
NVIDIA GeForce 9800,2016-03-01,52746
NVIDIA GeForce 9800,2016-04-01,52019
NVIDIA GeForce 9800,2016-05-01,54519
