card,date,real_users
NVIDIA GeForce GTX 780 Ti,2014-09-01,28896
NVIDIA GeForce GTX 780 Ti,2014-10-01,25776
NVIDIA GeForce GTX 780 Ti,2014-11-01,30362
NVIDIA GeForce GTX 780 Ti,2014-12-01,29413
NVIDIA GeForce GTX 780 Ti,2015-01-01,32173
NVIDIA GeForce GTX 780 Ti,2015-05-01,28512
NVIDIA GeForce GTX 780 Ti,2015-06-01,28805
NVIDIA GeForce GTX 780 Ti,2015-09-01,27477
NVIDIA GeForce GTX 780 Ti,2015-11-01,41770
NVIDIA GeForce GTX 780 Ti,2016-01-01,29271
NVIDIA GeForce GTX 780 Ti,2016-02-01,27963
NVIDIA GeForce GTX 780 Ti,2016-03-01,28571
NVIDIA GeForce GTX 780 Ti,2016-04-01,29402
NVIDIA GeForce GTX 780 Ti,2016-05-01,29737
NVIDIA GeForce GTX 780 Ti,2016-06-01,26545
NVIDIA GeForce GTX 780 Ti,2016-07-01,25472
NVIDIA GeForce GTX 780 Ti,2016-08-01,23193
NVIDIA GeForce GTX 780 Ti,2016-10-01,25450
NVIDIA GeForce GTX 780 Ti,2016-11-01,23660
NVIDIA GeForce GTX 780 Ti,2016-12-01,21455
