card,date,real_users
Intel HD Graphics 4400,2014-04-01,36547
Intel HD Graphics 4400,2014-05-01,38304
Intel HD Graphics 4400,2014-06-01,54090
Intel HD Graphics 4400,2014-07-01,68704
Intel HD Graphics 4400,2014-08-01,71058
Intel HD Graphics 4400,2014-09-01,89510
Intel HD Graphics 4400,2014-10-01,88928
Intel HD Graphics 4400,2014-11-01,113102
Intel HD Graphics 4400,2014-12-01,138324
Intel HD Graphics 4400,2015-01-01,157481
Intel HD Graphics 4400,2015-05-01,184490
Intel HD Graphics 4400,2015-06-01,199891
Intel HD Graphics 4400,2015-09-01,209744
Intel HD Graphics 4400,2015-11-01,301823
Intel HD Graphics 4400,2016-01-01,255248
Intel HD Graphics 4400,2016-02-01,237132
Intel HD Graphics 4400,2016-03-01,232963
Intel HD Graphics 4400,2016-04-01,237479
Intel HD Graphics 4400,2016-05-01,260205
Intel HD Graphics 4400,2016-06-01,144896
Intel HD Graphics 4400,2016-07-01,57892
Intel HD Graphics 4400,2016-08-01,50804
Intel HD Graphics 4400,2016-10-01,52113
Intel HD Graphics 4400,2016-11-01,49687
Intel HD Graphics 4400,2016-12-01,48870
Intel HD Graphics 4400,2017-08-01,39624
Intel HD Graphics 4400,2017-10-01,33913
Intel HD Graphics 4400,2017-11-01,25423
Intel HD Graphics 4400,2017-12-01,25133
Intel HD Graphics 4400,2018-02-01,25176
Intel HD Graphics 4400,2018-03-01,27026
Intel HD Graphics 4400,2018-04-01,43001
Intel HD Graphics 4400,2018-05-01,42235
Intel HD Graphics 4400,2018-06-01,40142
Intel HD Graphics 4400,2018-07-01,39259
Intel HD Graphics 4400,2018-08-01,36549
Intel HD Graphics 4400,2018-09-01,36595
Intel HD Graphics 4400,2018-10-01,32812
Intel HD Graphics 4400,2018-11-01,34791
Intel HD Graphics 4400,2018-12-01,37655
Intel HD Graphics 4400,2019-01-01,38563
Intel HD Graphics 4400,2019-02-01,33933
Intel HD Graphics 4400,2019-03-01,33305
Intel HD Graphics 4400,2019-04-01,31120
Intel HD Graphics 4400,2019-05-01,35033
Intel HD Graphics 4400,2019-06-01,30610
Intel HD Graphics 4400,2019-07-01,32305
Intel HD Graphics 4400,2019-08-01,32196
Intel HD Graphics 4400,2019-09-01,30582
Intel HD Graphics 4400,2019-10-01,27130
Intel HD Graphics 4400,2019-11-01,27396
Intel HD Graphics 4400,2019-12-01,30879
Intel HD Graphics 4400,2020-01-01,28665
Intel HD Graphics 4400,2020-02-01,36458
Intel HD Graphics 4400,2020-03-01,30782
Intel HD Graphics 4400,2020-04-01,40498
Intel HD Graphics 4400,2020-05-01,39976
Intel HD Graphics 4400,2020-06-01,36779
Intel HD Graphics 4400,2020-07-01,33087
Intel HD Graphics 4400,2020-08-01,30390
Intel HD Graphics 4400,2020-09-01,30672
Intel HD Graphics 4400,2020-10-01,34180
Intel HD Graphics 4400,2021-07-01,36628
