card,date,real_users
NVIDIA GeForce 8600,2008-11-01,95883
NVIDIA GeForce 8600,2009-01-01,115645
NVIDIA GeForce 8600,2009-02-01,130283
NVIDIA GeForce 8600,2009-03-01,130812
NVIDIA GeForce 8600,2009-04-01,125523
NVIDIA GeForce 8600,2009-05-01,115785
NVIDIA GeForce 8600,2009-06-01,133604
NVIDIA GeForce 8600,2009-07-01,105070
NVIDIA GeForce 8600,2009-08-01,90512
NVIDIA GeForce 8600,2009-09-01,99534
NVIDIA GeForce 8600,2009-10-01,87396
NVIDIA GeForce 8600,2009-11-01,103836
NVIDIA GeForce 8600,2009-12-01,120106
NVIDIA GeForce 8600,2010-01-01,126262
NVIDIA GeForce 8600,2010-02-01,121307
NVIDIA GeForce 8600,2010-03-01,112114
NVIDIA GeForce 8600,2010-05-01,89100
NVIDIA GeForce 8600,2010-06-01,94239
NVIDIA GeForce 8600,2010-07-01,86016
NVIDIA GeForce 8600,2010-08-01,89262
NVIDIA GeForce 8600,2010-11-01,90874
NVIDIA GeForce 8600,2011-01-01,95582
NVIDIA GeForce 8600,2011-04-01,80351
NVIDIA GeForce 8600,2011-06-01,67897
NVIDIA GeForce 8600,2011-08-01,78767
NVIDIA GeForce 8600,2011-10-01,127912
NVIDIA GeForce 8600,2011-11-01,137645
NVIDIA GeForce 8600,2011-12-01,133300
NVIDIA GeForce 8600,2012-02-01,79925
NVIDIA GeForce 8600,2012-03-01,66719
NVIDIA GeForce 8600,2012-04-01,70310
NVIDIA GeForce 8600,2012-05-01,68236
NVIDIA GeForce 8600,2012-07-01,57394
NVIDIA GeForce 8600,2012-08-01,49318
NVIDIA GeForce 8600,2012-10-01,57568
NVIDIA GeForce 8600,2012-12-01,56866
NVIDIA GeForce 8600,2013-02-01,52672
NVIDIA GeForce 8600,2013-03-01,40765
NVIDIA GeForce 8600,2013-06-01,38295
NVIDIA GeForce 8600,2013-07-01,36071
NVIDIA GeForce 8600,2013-09-01,41076
NVIDIA GeForce 8600,2013-12-01,42422
NVIDIA GeForce 8600,2014-01-01,46494
NVIDIA GeForce 8600,2014-04-01,33396
NVIDIA GeForce 8600,2014-05-01,31397
NVIDIA GeForce 8600,2014-09-01,29601
NVIDIA GeForce 8600,2014-10-01,27065
NVIDIA GeForce 8600,2014-11-01,30362
NVIDIA GeForce 8600,2014-12-01,31003
NVIDIA GeForce 8600,2015-01-01,32173
NVIDIA GeForce 8600,2015-05-01,27673
NVIDIA GeForce 8600,2015-06-01,28805
NVIDIA GeForce 8600,2015-09-01,26561
NVIDIA GeForce 8600,2015-11-01,37727
NVIDIA GeForce 8600,2016-01-01,30442
NVIDIA GeForce 8600,2016-02-01,29082
NVIDIA GeForce 8600,2016-03-01,27472
NVIDIA GeForce 8600,2016-04-01,28271
NVIDIA GeForce 8600,2016-05-01,28498
