card,date,real_users
NVIDIA GeForce RTX 3060 Laptop GPU,2021-05-01,49275
NVIDIA GeForce RTX 3060 Laptop GPU,2021-06-01,123176
NVIDIA GeForce RTX 3060 Laptop GPU,2021-07-01,158721
NVIDIA GeForce RTX 3060 Laptop GPU,2021-08-01,224924
NVIDIA GeForce RTX 3060 Laptop GPU,2021-09-01,308679
NVIDIA GeForce RTX 3060 Laptop GPU,2021-10-01,331192
NVIDIA GeForce RTX 3060 Laptop GPU,2021-11-01,443698
NVIDIA GeForce RTX 3060 Laptop GPU,2021-12-01,419709
NVIDIA GeForce RTX 3060 Laptop GPU,2022-01-01,524639
NVIDIA GeForce RTX 3060 Laptop GPU,2022-02-01,605441
NVIDIA GeForce RTX 3060 Laptop GPU,2022-03-01,575325
NVIDIA GeForce RTX 3060 Laptop GPU,2022-04-01,699003
NVIDIA GeForce RTX 3060 Laptop GPU,2022-05-01,728428
NVIDIA GeForce RTX 3060 Laptop GPU,2022-06-01,742050
NVIDIA GeForce RTX 3060 Laptop GPU,2022-07-01,873397
NVIDIA GeForce RTX 3060 Laptop GPU,2022-08-01,842427
NVIDIA GeForce RTX 3060 Laptop GPU,2022-09-01,989262
NVIDIA GeForce RTX 3060 Laptop GPU,2022-10-01,926240
NVIDIA GeForce RTX 3060 Laptop GPU,2022-11-01,1261115
NVIDIA GeForce RTX 3060 Laptop GPU,2022-12-01,1081723
NVIDIA GeForce RTX 3060 Laptop GPU,2023-01-01,1325473
NVIDIA GeForce RTX 3060 Laptop GPU,2023-02-01,1330591
