card,date,real_users
Intel HD Graphics 530,2016-06-01,22121
Intel HD Graphics 530,2016-07-01,28946
Intel HD Graphics 530,2016-08-01,30924
Intel HD Graphics 530,2016-10-01,39994
Intel HD Graphics 530,2016-11-01,42588
Intel HD Graphics 530,2016-12-01,53638
Intel HD Graphics 530,2017-08-01,56960
Intel HD Graphics 530,2017-10-01,51677
Intel HD Graphics 530,2017-11-01,37387
Intel HD Graphics 530,2017-12-01,36128
Intel HD Graphics 530,2018-01-01,33796
Intel HD Graphics 530,2018-02-01,33044
Intel HD Graphics 530,2018-03-01,38155
Intel HD Graphics 530,2018-04-01,60201
Intel HD Graphics 530,2018-05-01,60104
Intel HD Graphics 530,2018-06-01,60213
Intel HD Graphics 530,2018-07-01,57254
Intel HD Graphics 530,2018-08-01,53419
Intel HD Graphics 530,2018-09-01,57279
Intel HD Graphics 530,2018-10-01,49932
Intel HD Graphics 530,2018-11-01,53637
Intel HD Graphics 530,2018-12-01,58938
Intel HD Graphics 530,2019-01-01,61058
Intel HD Graphics 530,2019-02-01,52442
Intel HD Graphics 530,2019-03-01,52985
Intel HD Graphics 530,2019-04-01,50385
Intel HD Graphics 530,2019-05-01,55735
Intel HD Graphics 530,2019-06-01,51555
Intel HD Graphics 530,2019-07-01,50766
Intel HD Graphics 530,2019-08-01,46831
Intel HD Graphics 530,2019-09-01,51506
Intel HD Graphics 530,2019-10-01,42838
Intel HD Graphics 530,2019-11-01,45660
Intel HD Graphics 530,2019-12-01,49750
Intel HD Graphics 530,2020-01-01,50585
Intel HD Graphics 530,2020-02-01,56511
Intel HD Graphics 530,2020-03-01,57716
Intel HD Graphics 530,2020-04-01,73849
Intel HD Graphics 530,2020-05-01,70546
Intel HD Graphics 530,2020-06-01,60577
Intel HD Graphics 530,2020-07-01,57902
Intel HD Graphics 530,2020-08-01,53184
Intel HD Graphics 530,2020-09-01,51121
Intel HD Graphics 530,2020-10-01,53407
Intel HD Graphics 530,2020-11-01,55711
Intel HD Graphics 530,2020-12-01,47206
Intel HD Graphics 530,2021-01-01,53245
Intel HD Graphics 530,2021-02-01,51612
Intel HD Graphics 530,2021-03-01,50981
Intel HD Graphics 530,2021-04-01,47864
Intel HD Graphics 530,2021-05-01,46812
Intel HD Graphics 530,2021-06-01,45889
Intel HD Graphics 530,2021-07-01,48837
Intel HD Graphics 530,2021-08-01,43070
Intel HD Graphics 530,2021-09-01,45114
Intel HD Graphics 530,2021-10-01,46269
Intel HD Graphics 530,2021-11-01,45637
Intel HD Graphics 530,2021-12-01,42470
Intel HD Graphics 530,2022-01-01,44818
Intel HD Graphics 530,2022-02-01,42674
Intel HD Graphics 530,2022-03-01,42814
Intel HD Graphics 530,2022-04-01,43517
Intel HD Graphics 530,2022-05-01,42186
Intel HD Graphics 530,2022-06-01,43650
Intel HD Graphics 530,2022-08-01,43795
Intel HD Graphics 530,2022-11-01,42414
Intel HD Graphics 530,2022-12-01,44607
Intel HD Graphics 530,2023-01-01,52402
