card,date,real_users
NVIDIA GeForce GT 710,2017-08-01,27241
NVIDIA GeForce GT 710,2018-03-01,27026
NVIDIA GeForce GT 710,2018-04-01,43001
NVIDIA GeForce GT 710,2018-05-01,43859
NVIDIA GeForce GT 710,2018-06-01,41686
NVIDIA GeForce GT 710,2018-07-01,40895
NVIDIA GeForce GT 710,2018-08-01,37955
NVIDIA GeForce GT 710,2018-09-01,42959
NVIDIA GeForce GT 710,2018-10-01,38519
NVIDIA GeForce GT 710,2018-11-01,42039
NVIDIA GeForce GT 710,2018-12-01,50752
NVIDIA GeForce GT 710,2019-01-01,49810
NVIDIA GeForce GT 710,2019-02-01,47815
NVIDIA GeForce GT 710,2019-03-01,48444
NVIDIA GeForce GT 710,2019-04-01,47421
NVIDIA GeForce GT 710,2019-05-01,49365
NVIDIA GeForce GT 710,2019-06-01,46721
NVIDIA GeForce GT 710,2019-07-01,49227
NVIDIA GeForce GT 710,2019-08-01,46831
NVIDIA GeForce GT 710,2019-09-01,53116
NVIDIA GeForce GT 710,2019-10-01,44265
NVIDIA GeForce GT 710,2019-11-01,45660
NVIDIA GeForce GT 710,2019-12-01,49750
NVIDIA GeForce GT 710,2020-01-01,53958
NVIDIA GeForce GT 710,2020-02-01,63802
NVIDIA GeForce GT 710,2020-03-01,55792
NVIDIA GeForce GT 710,2020-04-01,71467
NVIDIA GeForce GT 710,2020-05-01,75249
NVIDIA GeForce GT 710,2020-06-01,69231
NVIDIA GeForce GT 710,2020-07-01,66174
NVIDIA GeForce GT 710,2020-08-01,62681
NVIDIA GeForce GT 710,2020-09-01,69524
NVIDIA GeForce GT 710,2020-10-01,70497
NVIDIA GeForce GT 710,2020-11-01,78924
NVIDIA GeForce GT 710,2020-12-01,63728
NVIDIA GeForce GT 710,2021-01-01,82287
NVIDIA GeForce GT 710,2021-02-01,81105
NVIDIA GeForce GT 710,2021-03-01,86668
NVIDIA GeForce GT 710,2021-04-01,88171
NVIDIA GeForce GT 710,2021-05-01,88696
NVIDIA GeForce GT 710,2021-06-01,94194
NVIDIA GeForce GT 710,2021-07-01,102558
NVIDIA GeForce GT 710,2021-08-01,90926
NVIDIA GeForce GT 710,2021-09-01,97352
NVIDIA GeForce GT 710,2021-10-01,102280
NVIDIA GeForce GT 710,2021-11-01,101416
NVIDIA GeForce GT 710,2021-12-01,97432
NVIDIA GeForce GT 710,2022-01-01,105455
NVIDIA GeForce GT 710,2022-02-01,101351
NVIDIA GeForce GT 710,2022-03-01,93657
NVIDIA GeForce GT 710,2022-04-01,97914
NVIDIA GeForce GT 710,2022-05-01,98436
NVIDIA GeForce GT 710,2022-06-01,92435
NVIDIA GeForce GT 710,2022-07-01,85996
NVIDIA GeForce GT 710,2022-08-01,85015
NVIDIA GeForce GT 710,2022-09-01,76885
NVIDIA GeForce GT 710,2022-10-01,76478
NVIDIA GeForce GT 710,2022-11-01,84828
NVIDIA GeForce GT 710,2022-12-01,83638
NVIDIA GeForce GT 710,2023-01-01,92474
NVIDIA GeForce GT 710,2023-02-01,75044
