card,date,real_users
AMD Radeon R9 200 Series,2014-09-01,34535
AMD Radeon R9 200 Series,2014-10-01,32220
AMD Radeon R9 200 Series,2014-11-01,40230
AMD Radeon R9 200 Series,2014-12-01,46108
AMD Radeon R9 200 Series,2015-01-01,54187
AMD Radeon R9 200 Series,2015-05-01,66248
AMD Radeon R9 200 Series,2015-06-01,71577
AMD Radeon R9 200 Series,2015-09-01,91591
AMD Radeon R9 200 Series,2015-11-01,158996
AMD Radeon R9 200 Series,2016-01-01,154554
AMD Radeon R9 200 Series,2016-02-01,158833
AMD Radeon R9 200 Series,2016-03-01,172524
AMD Radeon R9 200 Series,2016-04-01,177544
AMD Radeon R9 200 Series,2016-05-01,209403
AMD Radeon R9 200 Series,2016-06-01,143790
AMD Radeon R9 200 Series,2016-07-01,78733
AMD Radeon R9 200 Series,2016-08-01,73998
AMD Radeon R9 200 Series,2016-10-01,76352
AMD Radeon R9 200 Series,2016-11-01,72164
AMD Radeon R9 200 Series,2016-12-01,67942
AMD Radeon R9 200 Series,2017-08-01,54483
AMD Radeon R9 200 Series,2017-10-01,32298
AMD Radeon R9 200 Series,2017-11-01,22432
AMD Radeon R9 200 Series,2017-12-01,23562
AMD Radeon R9 200 Series,2018-03-01,33385
AMD Radeon R9 200 Series,2018-04-01,53321
AMD Radeon R9 200 Series,2018-05-01,51982
AMD Radeon R9 200 Series,2018-06-01,47862
AMD Radeon R9 200 Series,2018-07-01,45803
AMD Radeon R9 200 Series,2018-08-01,43578
AMD Radeon R9 200 Series,2018-09-01,47732
AMD Radeon R9 200 Series,2018-10-01,39945
AMD Radeon R9 200 Series,2018-11-01,43489
AMD Radeon R9 200 Series,2018-12-01,45840
AMD Radeon R9 200 Series,2019-01-01,43383
AMD Radeon R9 200 Series,2019-02-01,38560
AMD Radeon R9 200 Series,2019-03-01,37846
AMD Radeon R9 200 Series,2019-04-01,35566
AMD Radeon R9 200 Series,2019-05-01,36626
AMD Radeon R9 200 Series,2019-06-01,38666
AMD Radeon R9 200 Series,2019-07-01,33844
AMD Radeon R9 200 Series,2019-08-01,32196
AMD Radeon R9 200 Series,2019-09-01,37020
AMD Radeon R9 200 Series,2019-10-01,29986
AMD Radeon R9 200 Series,2019-11-01,30440
AMD Radeon R9 200 Series,2019-12-01,34310
AMD Radeon R9 200 Series,2020-01-01,35410
AMD Radeon R9 200 Series,2020-02-01,30990
AMD Radeon R9 200 Series,2020-03-01,32705
AMD Radeon R9 200 Series,2020-04-01,42880
AMD Radeon R9 200 Series,2020-05-01,39976
AMD Radeon R9 200 Series,2020-06-01,34615
AMD Radeon R9 200 Series,2020-07-01,33087
AMD Radeon R9 200 Series,2020-08-01,28491
