card,date,real_users
NVIDIA GeForce GTX 1660 Ti,2019-04-01,23710
NVIDIA GeForce GTX 1660 Ti,2019-05-01,44588
NVIDIA GeForce GTX 1660 Ti,2019-06-01,61221
NVIDIA GeForce GTX 1660 Ti,2019-07-01,93840
NVIDIA GeForce GTX 1660 Ti,2019-08-01,130250
NVIDIA GeForce GTX 1660 Ti,2019-09-01,181883
NVIDIA GeForce GTX 1660 Ti,2019-10-01,192771
NVIDIA GeForce GTX 1660 Ti,2019-11-01,237434
NVIDIA GeForce GTX 1660 Ti,2019-12-01,252184
NVIDIA GeForce GTX 1660 Ti,2020-01-01,320376
NVIDIA GeForce GTX 1660 Ti,2020-02-01,404693
NVIDIA GeForce GTX 1660 Ti,2020-03-01,455959
NVIDIA GeForce GTX 1660 Ti,2020-04-01,578887
NVIDIA GeForce GTX 1660 Ti,2020-05-01,562017
NVIDIA GeForce GTX 1660 Ti,2020-06-01,560340
NVIDIA GeForce GTX 1660 Ti,2020-07-01,531466
NVIDIA GeForce GTX 1660 Ti,2020-08-01,529943
NVIDIA GeForce GTX 1660 Ti,2020-09-01,578693
NVIDIA GeForce GTX 1660 Ti,2020-10-01,617388
NVIDIA GeForce GTX 1660 Ti,2020-11-01,675504
NVIDIA GeForce GTX 1660 Ti,2020-12-01,665607
NVIDIA GeForce GTX 1660 Ti,2021-01-01,730908
NVIDIA GeForce GTX 1660 Ti,2021-02-01,766819
NVIDIA GeForce GTX 1660 Ti,2021-03-01,782569
NVIDIA GeForce GTX 1660 Ti,2021-04-01,801100
NVIDIA GeForce GTX 1660 Ti,2021-05-01,768703
NVIDIA GeForce GTX 1660 Ti,2021-06-01,717324
NVIDIA GeForce GTX 1660 Ti,2021-07-01,708143
NVIDIA GeForce GTX 1660 Ti,2021-08-01,655631
NVIDIA GeForce GTX 1660 Ti,2021-09-01,693342
NVIDIA GeForce GTX 1660 Ti,2021-10-01,696479
NVIDIA GeForce GTX 1660 Ti,2021-11-01,737806
NVIDIA GeForce GTX 1660 Ti,2021-12-01,692020
NVIDIA GeForce GTX 1660 Ti,2022-01-01,722368
NVIDIA GeForce GTX 1660 Ti,2022-02-01,736131
NVIDIA GeForce GTX 1660 Ti,2022-03-01,703770
NVIDIA GeForce GTX 1660 Ti,2022-04-01,737081
NVIDIA GeForce GTX 1660 Ti,2022-05-01,767802
NVIDIA GeForce GTX 1660 Ti,2022-06-01,659886
NVIDIA GeForce GTX 1660 Ti,2022-07-01,733653
NVIDIA GeForce GTX 1660 Ti,2022-08-01,636329
NVIDIA GeForce GTX 1660 Ti,2022-09-01,638151
NVIDIA GeForce GTX 1660 Ti,2022-10-01,625991
NVIDIA GeForce GTX 1660 Ti,2022-11-01,672972
NVIDIA GeForce GTX 1660 Ti,2022-12-01,644015
NVIDIA GeForce GTX 1660 Ti,2023-01-01,705891
NVIDIA GeForce GTX 1660 Ti,2023-02-01,652307
