card,date,real_users
AMD Radeon RX 580,2018-03-01,28616
AMD Radeon RX 580,2018-04-01,48161
AMD Radeon RX 580,2018-05-01,51982
AMD Radeon RX 580,2018-06-01,52494
AMD Radeon RX 580,2018-07-01,53982
AMD Radeon RX 580,2018-08-01,59042
AMD Radeon RX 580,2018-09-01,73190
AMD Radeon RX 580,2018-10-01,69904
AMD Radeon RX 580,2018-11-01,86979
AMD Radeon RX 580,2018-12-01,104779
AMD Radeon RX 580,2019-01-01,126936
AMD Radeon RX 580,2019-02-01,140361
AMD Radeon RX 580,2019-03-01,160471
AMD Radeon RX 580,2019-04-01,164493
AMD Radeon RX 580,2019-05-01,191093
AMD Radeon RX 580,2019-06-01,206220
AMD Radeon RX 580,2019-07-01,206141
AMD Radeon RX 580,2019-08-01,206351
AMD Radeon RX 580,2019-09-01,238219
AMD Radeon RX 580,2019-10-01,219901
AMD Radeon RX 580,2019-11-01,234390
AMD Radeon RX 580,2019-12-01,262477
AMD Radeon RX 580,2020-01-01,301828
AMD Radeon RX 580,2020-02-01,315369
AMD Radeon RX 580,2020-03-01,359765
AMD Radeon RX 580,2020-04-01,440716
AMD Radeon RX 580,2020-05-01,456198
AMD Radeon RX 580,2020-06-01,428368
AMD Radeon RX 580,2020-07-01,430136
AMD Radeon RX 580,2020-08-01,391284
AMD Radeon RX 580,2020-09-01,435553
AMD Radeon RX 580,2020-10-01,444349
AMD Radeon RX 580,2020-11-01,478191
AMD Radeon RX 580,2020-12-01,420135
AMD Radeon RX 580,2021-01-01,500987
AMD Radeon RX 580,2021-02-01,498924
AMD Radeon RX 580,2021-03-01,525112
AMD Radeon RX 580,2021-04-01,496279
AMD Radeon RX 580,2021-05-01,485367
AMD Radeon RX 580,2021-06-01,410589
AMD Radeon RX 580,2021-07-01,410235
AMD Radeon RX 580,2021-08-01,354136
AMD Radeon RX 580,2021-09-01,379913
AMD Radeon RX 580,2021-10-01,389638
AMD Radeon RX 580,2021-11-01,400596
AMD Radeon RX 580,2021-12-01,369743
AMD Radeon RX 580,2022-01-01,382275
AMD Radeon RX 580,2022-02-01,365398
AMD Radeon RX 580,2022-03-01,363927
AMD Radeon RX 580,2022-04-01,364461
AMD Radeon RX 580,2022-05-01,404994
AMD Radeon RX 580,2022-06-01,328659
AMD Radeon RX 580,2022-07-01,384294
AMD Radeon RX 580,2022-08-01,319452
AMD Radeon RX 580,2022-09-01,294728
AMD Radeon RX 580,2022-10-01,294584
AMD Radeon RX 580,2022-11-01,328003
AMD Radeon RX 580,2022-12-01,309462
AMD Radeon RX 580,2023-01-01,345239
AMD Radeon RX 580,2023-02-01,305949
