card,date,real_users
NVIDIA GeForce RTX 3070,2021-03-01,316086
NVIDIA GeForce RTX 3070,2021-04-01,335051
NVIDIA GeForce RTX 3070,2021-05-01,349858
NVIDIA GeForce RTX 3070,2021-06-01,357454
NVIDIA GeForce RTX 3070,2021-07-01,373606
NVIDIA GeForce RTX 3070,2021-08-01,370886
NVIDIA GeForce RTX 3070,2021-09-01,389411
NVIDIA GeForce RTX 3070,2021-10-01,401814
NVIDIA GeForce RTX 3070,2021-11-01,441162
NVIDIA GeForce RTX 3070,2021-12-01,467176
NVIDIA GeForce RTX 3070,2022-01-01,461366
NVIDIA GeForce RTX 3070,2022-02-01,480085
NVIDIA GeForce RTX 3070,2022-03-01,545890
NVIDIA GeForce RTX 3070,2022-04-01,508613
NVIDIA GeForce RTX 3070,2022-05-01,582180
NVIDIA GeForce RTX 3070,2022-06-01,500691
NVIDIA GeForce RTX 3070,2022-07-01,599284
NVIDIA GeForce RTX 3070,2022-08-01,577075
NVIDIA GeForce RTX 3070,2022-09-01,579205
NVIDIA GeForce RTX 3070,2022-10-01,756288
NVIDIA GeForce RTX 3070,2022-11-01,664489
NVIDIA GeForce RTX 3070,2022-12-01,730442
NVIDIA GeForce RTX 3070,2023-01-01,792201
NVIDIA GeForce RTX 3070,2023-02-01,811054
