card,date,real_users
ATI Radeon HD 6750M,2012-03-01,24141
ATI Radeon HD 6750M,2012-04-01,32412
ATI Radeon HD 6750M,2012-05-01,35601
ATI Radeon HD 6750M,2012-07-01,34529
ATI Radeon HD 6750M,2012-08-01,30877
ATI Radeon HD 6750M,2012-10-01,33895
ATI Radeon HD 6750M,2012-12-01,34008
ATI Radeon HD 6750M,2013-02-01,29451
ATI Radeon HD 6750M,2013-03-01,25123
ATI Radeon HD 6750M,2013-06-01,26040
ATI Radeon HD 6750M,2013-07-01,25765
