card,date,real_users
NVIDIA GeForce GTX 860M,2014-09-01,20439
NVIDIA GeForce GTX 860M,2014-10-01,21265
NVIDIA GeForce GTX 860M,2014-11-01,30362
NVIDIA GeForce GTX 860M,2014-12-01,40543
NVIDIA GeForce GTX 860M,2015-01-01,52493
NVIDIA GeForce GTX 860M,2015-05-01,74634
NVIDIA GeForce GTX 860M,2015-06-01,85543
NVIDIA GeForce GTX 860M,2015-09-01,112657
NVIDIA GeForce GTX 860M,2015-11-01,198071
NVIDIA GeForce GTX 860M,2016-01-01,181484
NVIDIA GeForce GTX 860M,2016-02-01,184560
NVIDIA GeForce GTX 860M,2016-03-01,193403
NVIDIA GeForce GTX 860M,2016-04-01,202423
NVIDIA GeForce GTX 860M,2016-05-01,229228
NVIDIA GeForce GTX 860M,2016-06-01,161488
NVIDIA GeForce GTX 860M,2016-07-01,94943
NVIDIA GeForce GTX 860M,2016-08-01,87251
NVIDIA GeForce GTX 860M,2016-10-01,90896
NVIDIA GeForce GTX 860M,2016-11-01,88726
NVIDIA GeForce GTX 860M,2016-12-01,84630
NVIDIA GeForce GTX 860M,2017-08-01,73057
NVIDIA GeForce GTX 860M,2017-10-01,46832
NVIDIA GeForce GTX 860M,2017-11-01,34396
NVIDIA GeForce GTX 860M,2017-12-01,36128
NVIDIA GeForce GTX 860M,2018-01-01,33796
NVIDIA GeForce GTX 860M,2018-02-01,34618
NVIDIA GeForce GTX 860M,2018-03-01,46103
NVIDIA GeForce GTX 860M,2018-04-01,73962
NVIDIA GeForce GTX 860M,2018-05-01,69850
NVIDIA GeForce GTX 860M,2018-06-01,64845
NVIDIA GeForce GTX 860M,2018-07-01,62161
NVIDIA GeForce GTX 860M,2018-08-01,57636
NVIDIA GeForce GTX 860M,2018-09-01,62052
NVIDIA GeForce GTX 860M,2018-10-01,49932
NVIDIA GeForce GTX 860M,2018-11-01,55086
NVIDIA GeForce GTX 860M,2018-12-01,58938
NVIDIA GeForce GTX 860M,2019-01-01,54631
NVIDIA GeForce GTX 860M,2019-02-01,50900
NVIDIA GeForce GTX 860M,2019-03-01,49957
NVIDIA GeForce GTX 860M,2019-04-01,42975
NVIDIA GeForce GTX 860M,2019-05-01,49365
NVIDIA GeForce GTX 860M,2019-06-01,45110
NVIDIA GeForce GTX 860M,2019-07-01,43074
NVIDIA GeForce GTX 860M,2019-08-01,42441
NVIDIA GeForce GTX 860M,2019-09-01,41849
NVIDIA GeForce GTX 860M,2019-10-01,35698
NVIDIA GeForce GTX 860M,2019-11-01,38050
NVIDIA GeForce GTX 860M,2019-12-01,37741
NVIDIA GeForce GTX 860M,2020-01-01,40468
NVIDIA GeForce GTX 860M,2020-02-01,43750
NVIDIA GeForce GTX 860M,2020-03-01,42325
NVIDIA GeForce GTX 860M,2020-04-01,54791
NVIDIA GeForce GTX 860M,2020-05-01,51733
NVIDIA GeForce GTX 860M,2020-06-01,45432
NVIDIA GeForce GTX 860M,2020-07-01,41359
NVIDIA GeForce GTX 860M,2020-08-01,34189
NVIDIA GeForce GTX 860M,2020-09-01,36807
NVIDIA GeForce GTX 860M,2020-10-01,34180
NVIDIA GeForce GTX 860M,2020-11-01,37141
