card,date,real_users
NVIDIA GeForce GTX 750,2014-09-01,21144
NVIDIA GeForce GTX 750,2014-10-01,23198
NVIDIA GeForce GTX 750,2014-11-01,31122
NVIDIA GeForce GTX 750,2014-12-01,41338
NVIDIA GeForce GTX 750,2015-01-01,55033
NVIDIA GeForce GTX 750,2015-05-01,75473
NVIDIA GeForce GTX 750,2015-06-01,83797
NVIDIA GeForce GTX 750,2015-09-01,108077
NVIDIA GeForce GTX 750,2015-11-01,164385
NVIDIA GeForce GTX 750,2016-01-01,146358
NVIDIA GeForce GTX 750,2016-02-01,151004
NVIDIA GeForce GTX 750,2016-03-01,141756
NVIDIA GeForce GTX 750,2016-04-01,145880
NVIDIA GeForce GTX 750,2016-05-01,170991
NVIDIA GeForce GTX 750,2016-06-01,140472
NVIDIA GeForce GTX 750,2016-07-01,147045
NVIDIA GeForce GTX 750,2016-08-01,139160
NVIDIA GeForce GTX 750,2016-10-01,145434
NVIDIA GeForce GTX 750,2016-11-01,143145
NVIDIA GeForce GTX 750,2016-12-01,144228
NVIDIA GeForce GTX 750,2017-08-01,162212
NVIDIA GeForce GTX 750,2017-10-01,308447
NVIDIA GeForce GTX 750,2017-11-01,296109
NVIDIA GeForce GTX 750,2017-12-01,282746
NVIDIA GeForce GTX 750,2018-01-01,295719
NVIDIA GeForce GTX 750,2018-02-01,292680
NVIDIA GeForce GTX 750,2018-03-01,230519
NVIDIA GeForce GTX 750,2018-04-01,180605
NVIDIA GeForce GTX 750,2018-05-01,159194
NVIDIA GeForce GTX 750,2018-06-01,146674
NVIDIA GeForce GTX 750,2018-07-01,188120
NVIDIA GeForce GTX 750,2018-08-01,123707
NVIDIA GeForce GTX 750,2018-09-01,136834
NVIDIA GeForce GTX 750,2018-10-01,131249
NVIDIA GeForce GTX 750,2018-11-01,117421
NVIDIA GeForce GTX 750,2018-12-01,129336
NVIDIA GeForce GTX 750,2019-01-01,136577
NVIDIA GeForce GTX 750,2019-02-01,114140
NVIDIA GeForce GTX 750,2019-03-01,102943
NVIDIA GeForce GTX 750,2019-04-01,105216
NVIDIA GeForce GTX 750,2019-05-01,103509
NVIDIA GeForce GTX 750,2019-06-01,104721
NVIDIA GeForce GTX 750,2019-07-01,116916
NVIDIA GeForce GTX 750,2019-08-01,93662
NVIDIA GeForce GTX 750,2019-09-01,119109
NVIDIA GeForce GTX 750,2019-10-01,89959
NVIDIA GeForce GTX 750,2019-11-01,86754
NVIDIA GeForce GTX 750,2019-12-01,85777
NVIDIA GeForce GTX 750,2020-01-01,91054
NVIDIA GeForce GTX 750,2020-02-01,103907
NVIDIA GeForce GTX 750,2020-03-01,84650
NVIDIA GeForce GTX 750,2020-04-01,102436
NVIDIA GeForce GTX 750,2020-05-01,98764
NVIDIA GeForce GTX 750,2020-06-01,88702
NVIDIA GeForce GTX 750,2020-07-01,88922
NVIDIA GeForce GTX 750,2020-08-01,72178
NVIDIA GeForce GTX 750,2020-09-01,77704
NVIDIA GeForce GTX 750,2020-10-01,76906
NVIDIA GeForce GTX 750,2020-11-01,78924
NVIDIA GeForce GTX 750,2020-12-01,66088
NVIDIA GeForce GTX 750,2021-01-01,72606
NVIDIA GeForce GTX 750,2021-02-01,73732
NVIDIA GeForce GTX 750,2021-03-01,76472
NVIDIA GeForce GTX 750,2021-04-01,75575
NVIDIA GeForce GTX 750,2021-05-01,73913
NVIDIA GeForce GTX 750,2021-06-01,70041
NVIDIA GeForce GTX 750,2021-07-01,78140
NVIDIA GeForce GTX 750,2021-08-01,71784
NVIDIA GeForce GTX 750,2021-09-01,71233
NVIDIA GeForce GTX 750,2021-10-01,70621
NVIDIA GeForce GTX 750,2021-11-01,70991
NVIDIA GeForce GTX 750,2021-12-01,67453
NVIDIA GeForce GTX 750,2022-01-01,76455
NVIDIA GeForce GTX 750,2022-02-01,74680
NVIDIA GeForce GTX 750,2022-03-01,69574
NVIDIA GeForce GTX 750,2022-04-01,73436
NVIDIA GeForce GTX 750,2022-05-01,73124
NVIDIA GeForce GTX 750,2022-06-01,64191
NVIDIA GeForce GTX 750,2022-07-01,69871
NVIDIA GeForce GTX 750,2022-08-01,59253
NVIDIA GeForce GTX 750,2022-09-01,56382
NVIDIA GeForce GTX 750,2022-10-01,56650
NVIDIA GeForce GTX 750,2022-11-01,59379
NVIDIA GeForce GTX 750,2022-12-01,58546
NVIDIA GeForce GTX 750,2023-01-01,61649
NVIDIA GeForce GTX 750,2023-02-01,54839
