card,date,real_users
ATI Radeon HD 4670,2009-05-01,8720
ATI Radeon HD 4670,2009-06-01,9762
ATI Radeon HD 4670,2009-07-01,11263
ATI Radeon HD 4670,2009-08-01,9625
ATI Radeon HD 4670,2009-09-01,12091
ATI Radeon HD 4670,2009-10-01,11989
ATI Radeon HD 4670,2009-11-01,14632
ATI Radeon HD 4670,2009-12-01,18364
ATI Radeon HD 4670,2010-01-01,22847
ATI Radeon HD 4670,2010-02-01,24310
ATI Radeon HD 4670,2010-03-01,23237
ATI Radeon HD 4670,2010-05-01,20767
ATI Radeon HD 4670,2010-06-01,21784
ATI Radeon HD 4670,2010-07-01,22906
ATI Radeon HD 4670,2010-08-01,21968
ATI Radeon HD 4670,2010-11-01,26694
ATI Radeon HD 4670,2011-01-01,31322
ATI Radeon HD 4670,2011-04-01,28063
ATI Radeon HD 4670,2011-06-01,26674
ATI Radeon HD 4670,2011-08-01,28483
ATI Radeon HD 4670,2011-10-01,37576
ATI Radeon HD 4670,2011-11-01,40433
ATI Radeon HD 4670,2011-12-01,39778
ATI Radeon HD 4670,2012-02-01,41949
ATI Radeon HD 4670,2012-03-01,26336
ATI Radeon HD 4670,2012-04-01,30418
ATI Radeon HD 4670,2012-05-01,28679
ATI Radeon HD 4670,2012-07-01,24730
ATI Radeon HD 4670,2012-10-01,28515
