card,date,real_users
ATI Radeon HD 6850,2011-06-01,16974
ATI Radeon HD 6850,2011-08-01,21801
ATI Radeon HD 6850,2012-02-01,46365
ATI Radeon HD 6850,2012-03-01,69792
ATI Radeon HD 6850,2012-04-01,72804
ATI Radeon HD 6850,2012-05-01,69719
ATI Radeon HD 6850,2012-07-01,65793
ATI Radeon HD 6850,2012-08-01,61327
ATI Radeon HD 6850,2012-10-01,78551
ATI Radeon HD 6850,2012-12-01,75264
ATI Radeon HD 6850,2013-02-01,75327
ATI Radeon HD 6850,2013-03-01,59252
ATI Radeon HD 6850,2013-06-01,63825
ATI Radeon HD 6850,2013-07-01,60290
ATI Radeon HD 6850,2013-09-01,67216
ATI Radeon HD 6850,2013-12-01,67587
ATI Radeon HD 6850,2014-01-01,67836
ATI Radeon HD 6850,2014-04-01,50410
