card,date,real_users
NVIDIA GeForce GTX 660M,2013-07-01,26280
NVIDIA GeForce GTX 660M,2013-09-01,32363
NVIDIA GeForce GTX 660M,2013-12-01,38108
NVIDIA GeForce GTX 660M,2014-01-01,40397
NVIDIA GeForce GTX 660M,2014-09-01,30306
NVIDIA GeForce GTX 660M,2014-10-01,25776
NVIDIA GeForce GTX 660M,2014-11-01,31122
NVIDIA GeForce GTX 660M,2014-12-01,29413
NVIDIA GeForce GTX 660M,2015-01-01,31326
NVIDIA GeForce GTX 660M,2015-05-01,26834
NVIDIA GeForce GTX 660M,2015-06-01,27932
NVIDIA GeForce GTX 660M,2015-09-01,25645
NVIDIA GeForce GTX 660M,2015-11-01,39075
NVIDIA GeForce GTX 660M,2016-01-01,29271
NVIDIA GeForce GTX 660M,2016-02-01,25726
NVIDIA GeForce GTX 660M,2016-03-01,26373
NVIDIA GeForce GTX 660M,2016-04-01,26009
NVIDIA GeForce GTX 660M,2016-05-01,28498
NVIDIA GeForce GTX 660M,2016-06-01,23227
NVIDIA GeForce GTX 660M,2016-07-01,21998
NVIDIA GeForce GTX 660M,2016-08-01,20984
NVIDIA GeForce GTX 660M,2016-10-01,20603
NVIDIA GeForce GTX 660M,2016-11-01,18928
NVIDIA GeForce GTX 660M,2016-12-01,19071
