card,date,real_users
AMD Radeon HD 6530D,2014-09-01,16915
AMD Radeon HD 6530D,2014-10-01,14821
AMD Radeon HD 6530D,2014-11-01,17458
AMD Radeon HD 6530D,2014-12-01,20669
AMD Radeon HD 6530D,2015-01-01,22013
AMD Radeon HD 6530D,2015-05-01,20964
AMD Radeon HD 6530D,2015-06-01,20949
AMD Radeon HD 6530D,2015-09-01,19234
AMD Radeon HD 6530D,2015-11-01,22906
AMD Radeon HD 6530D,2016-01-01,25759
AMD Radeon HD 6530D,2016-02-01,20133
AMD Radeon HD 6530D,2016-03-01,20878
AMD Radeon HD 6530D,2016-04-01,20355
AMD Radeon HD 6530D,2016-05-01,26020
AMD Radeon HD 6530D,2016-06-01,17697
AMD Radeon HD 6530D,2016-07-01,20841
AMD Radeon HD 6530D,2016-08-01,19880
AMD Radeon HD 6530D,2016-10-01,19391
AMD Radeon HD 6530D,2016-12-01,17879
