card,date,real_users
AMD Radeon HD 7800 Series,2015-05-01,127466
AMD Radeon HD 7800 Series,2015-06-01,129187
AMD Radeon HD 7800 Series,2015-09-01,124564
AMD Radeon HD 7800 Series,2015-11-01,176512
AMD Radeon HD 7800 Series,2016-01-01,136991
AMD Radeon HD 7800 Series,2016-02-01,127514
AMD Radeon HD 7800 Series,2016-03-01,125272
AMD Radeon HD 7800 Series,2016-04-01,125525
AMD Radeon HD 7800 Series,2016-05-01,132580
AMD Radeon HD 7800 Series,2016-06-01,117244
AMD Radeon HD 7800 Series,2016-07-01,116942
AMD Radeon HD 7800 Series,2016-08-01,108236
AMD Radeon HD 7800 Series,2016-10-01,111499
AMD Radeon HD 7800 Series,2016-11-01,107655
AMD Radeon HD 7800 Series,2016-12-01,100125
AMD Radeon HD 7800 Series,2017-08-01,87916
AMD Radeon HD 7800 Series,2017-10-01,67826
AMD Radeon HD 7800 Series,2017-11-01,52342
AMD Radeon HD 7800 Series,2017-12-01,51836
AMD Radeon HD 7800 Series,2018-01-01,54074
AMD Radeon HD 7800 Series,2018-02-01,51927
AMD Radeon HD 7800 Series,2018-03-01,60412
AMD Radeon HD 7800 Series,2018-04-01,79122
AMD Radeon HD 7800 Series,2018-05-01,74724
AMD Radeon HD 7800 Series,2018-06-01,69477
AMD Radeon HD 7800 Series,2018-07-01,67069
AMD Radeon HD 7800 Series,2018-08-01,60447
AMD Radeon HD 7800 Series,2018-09-01,62052
AMD Radeon HD 7800 Series,2018-10-01,52785
AMD Radeon HD 7800 Series,2018-11-01,56536
AMD Radeon HD 7800 Series,2018-12-01,60575
AMD Radeon HD 7800 Series,2019-01-01,57844
AMD Radeon HD 7800 Series,2019-02-01,52442
AMD Radeon HD 7800 Series,2019-03-01,51471
AMD Radeon HD 7800 Series,2019-04-01,47421
AMD Radeon HD 7800 Series,2019-05-01,49365
AMD Radeon HD 7800 Series,2019-06-01,48332
AMD Radeon HD 7800 Series,2019-07-01,43074
AMD Radeon HD 7800 Series,2019-08-01,42441
AMD Radeon HD 7800 Series,2019-09-01,43458
AMD Radeon HD 7800 Series,2019-10-01,37126
AMD Radeon HD 7800 Series,2019-11-01,38050
AMD Radeon HD 7800 Series,2019-12-01,41173
AMD Radeon HD 7800 Series,2020-01-01,42154
AMD Radeon HD 7800 Series,2020-02-01,41927
AMD Radeon HD 7800 Series,2020-03-01,42325
AMD Radeon HD 7800 Series,2020-04-01,50027
AMD Radeon HD 7800 Series,2020-05-01,49382
AMD Radeon HD 7800 Series,2020-06-01,41106
AMD Radeon HD 7800 Series,2020-07-01,39291
AMD Radeon HD 7800 Series,2020-08-01,32290
AMD Radeon HD 7800 Series,2020-09-01,32717
AMD Radeon HD 7800 Series,2020-10-01,34180
AMD Radeon HD 7800 Series,2020-11-01,34819
