card,date,real_users
Intel HD Graphics 630,2017-08-01,24765
Intel HD Graphics 630,2017-10-01,32298
Intel HD Graphics 630,2017-11-01,26919
Intel HD Graphics 630,2017-12-01,32987
Intel HD Graphics 630,2018-01-01,33796
Intel HD Graphics 630,2018-02-01,36191
Intel HD Graphics 630,2018-03-01,47693
Intel HD Graphics 630,2018-04-01,79122
Intel HD Graphics 630,2018-05-01,81221
Intel HD Graphics 630,2018-06-01,77197
Intel HD Graphics 630,2018-07-01,78519
Intel HD Graphics 630,2018-08-01,75911
Intel HD Graphics 630,2018-09-01,85919
Intel HD Graphics 630,2018-10-01,69904
Intel HD Graphics 630,2018-11-01,81180
Intel HD Graphics 630,2018-12-01,85133
Intel HD Graphics 630,2019-01-01,83553
Intel HD Graphics 630,2019-02-01,80206
Intel HD Graphics 630,2019-03-01,75693
Intel HD Graphics 630,2019-04-01,77060
Intel HD Graphics 630,2019-05-01,82807
Intel HD Graphics 630,2019-06-01,75721
Intel HD Graphics 630,2019-07-01,76918
Intel HD Graphics 630,2019-08-01,73174
Intel HD Graphics 630,2019-09-01,78870
Intel HD Graphics 630,2019-10-01,64257
Intel HD Graphics 630,2019-11-01,71534
Intel HD Graphics 630,2019-12-01,75483
Intel HD Graphics 630,2020-01-01,75878
Intel HD Graphics 630,2020-02-01,85678
Intel HD Graphics 630,2020-03-01,90422
Intel HD Graphics 630,2020-04-01,107201
Intel HD Graphics 630,2020-05-01,108170
Intel HD Graphics 630,2020-06-01,93029
Intel HD Graphics 630,2020-07-01,84786
Intel HD Graphics 630,2020-08-01,75977
Intel HD Graphics 630,2020-09-01,77704
Intel HD Graphics 630,2020-10-01,74770
Intel HD Graphics 630,2020-11-01,76603
Intel HD Graphics 630,2020-12-01,66088
Intel HD Graphics 630,2021-01-01,75027
Intel HD Graphics 630,2021-02-01,71274
Intel HD Graphics 630,2021-03-01,68825
Intel HD Graphics 630,2021-04-01,60460
Intel HD Graphics 630,2021-05-01,59131
Intel HD Graphics 630,2021-06-01,57965
Intel HD Graphics 630,2021-07-01,61046
Intel HD Graphics 630,2021-08-01,55034
Intel HD Graphics 630,2021-09-01,56987
Intel HD Graphics 630,2021-10-01,56010
Intel HD Graphics 630,2021-11-01,55779
Intel HD Graphics 630,2021-12-01,49965
Intel HD Graphics 630,2022-01-01,55363
Intel HD Graphics 630,2022-02-01,50675
Intel HD Graphics 630,2022-03-01,48166
Intel HD Graphics 630,2022-04-01,51677
Intel HD Graphics 630,2022-05-01,47811
Intel HD Graphics 630,2022-06-01,48785
Intel HD Graphics 630,2022-07-01,42998
Intel HD Graphics 630,2022-08-01,46372
Intel HD Graphics 630,2022-09-01,41005
Intel HD Graphics 630,2022-10-01,42488
Intel HD Graphics 630,2022-11-01,45241
Intel HD Graphics 630,2022-12-01,47395
Intel HD Graphics 630,2023-01-01,52402
