card,date,real_users
NVIDIA GeForce 8500,2008-11-01,34083
NVIDIA GeForce 8500,2009-01-01,40798
NVIDIA GeForce 8500,2009-02-01,47963
NVIDIA GeForce 8500,2009-03-01,49989
NVIDIA GeForce 8500,2009-04-01,48250
NVIDIA GeForce 8500,2009-05-01,42632
NVIDIA GeForce 8500,2009-06-01,47367
NVIDIA GeForce 8500,2009-07-01,38329
NVIDIA GeForce 8500,2009-08-01,33690
NVIDIA GeForce 8500,2009-09-01,36799
NVIDIA GeForce 8500,2009-10-01,32340
NVIDIA GeForce 8500,2009-11-01,36668
NVIDIA GeForce 8500,2009-12-01,39261
NVIDIA GeForce 8500,2010-01-01,44011
NVIDIA GeForce 8500,2010-02-01,42236
NVIDIA GeForce 8500,2010-03-01,38569
NVIDIA GeForce 8500,2010-05-01,29700
NVIDIA GeForce 8500,2010-06-01,32202
NVIDIA GeForce 8500,2010-07-01,29918
NVIDIA GeForce 8500,2010-08-01,30062
NVIDIA GeForce 8500,2010-11-01,29818
NVIDIA GeForce 8500,2011-01-01,30030
NVIDIA GeForce 8500,2011-04-01,21564
NVIDIA GeForce 8500,2011-06-01,21521
NVIDIA GeForce 8500,2011-08-01,24263
NVIDIA GeForce 8500,2011-10-01,42510
NVIDIA GeForce 8500,2011-11-01,45165
NVIDIA GeForce 8500,2011-12-01,41048
NVIDIA GeForce 8500,2012-02-01,24728
NVIDIA GeForce 8500,2012-03-01,21947
NVIDIA GeForce 8500,2012-04-01,25930
NVIDIA GeForce 8500,2012-05-01,25712
