card,date,real_users
NVIDIA GeForce RTX 3070 Laptop GPU,2021-06-01,45889
NVIDIA GeForce RTX 3070 Laptop GPU,2021-07-01,56163
NVIDIA GeForce RTX 3070 Laptop GPU,2021-08-01,66998
NVIDIA GeForce RTX 3070 Laptop GPU,2021-09-01,83106
NVIDIA GeForce RTX 3070 Laptop GPU,2021-10-01,90103
NVIDIA GeForce RTX 3070 Laptop GPU,2021-11-01,116629
NVIDIA GeForce RTX 3070 Laptop GPU,2021-12-01,119916
NVIDIA GeForce RTX 3070 Laptop GPU,2022-01-01,142364
NVIDIA GeForce RTX 3070 Laptop GPU,2022-02-01,165362
NVIDIA GeForce RTX 3070 Laptop GPU,2022-03-01,163231
NVIDIA GeForce RTX 3070 Laptop GPU,2022-04-01,187670
NVIDIA GeForce RTX 3070 Laptop GPU,2022-05-01,196872
NVIDIA GeForce RTX 3070 Laptop GPU,2022-06-01,190006
NVIDIA GeForce RTX 3070 Laptop GPU,2022-07-01,223052
NVIDIA GeForce RTX 3070 Laptop GPU,2022-08-01,198369
NVIDIA GeForce RTX 3070 Laptop GPU,2022-09-01,212717
NVIDIA GeForce RTX 3070 Laptop GPU,2022-10-01,203942
NVIDIA GeForce RTX 3070 Laptop GPU,2022-11-01,254485
NVIDIA GeForce RTX 3070 Laptop GPU,2022-12-01,228611
NVIDIA GeForce RTX 3070 Laptop GPU,2023-01-01,271259
NVIDIA GeForce RTX 3070 Laptop GPU,2023-02-01,262654
