card,date,real_users
AMD Radeon HD 8470D,2014-12-01,11924
AMD Radeon HD 8470D,2015-01-01,17780
AMD Radeon HD 8470D,2015-05-01,20126
AMD Radeon HD 8470D,2015-06-01,30551
AMD Radeon HD 8470D,2015-09-01,28393
AMD Radeon HD 8470D,2015-11-01,37727
AMD Radeon HD 8470D,2016-01-01,45663
AMD Radeon HD 8470D,2016-02-01,54808
AMD Radeon HD 8470D,2016-03-01,42856
AMD Radeon HD 8470D,2016-04-01,49757
AMD Radeon HD 8470D,2016-05-01,58236
AMD Radeon HD 8470D,2016-06-01,47561
AMD Radeon HD 8470D,2016-07-01,54418
AMD Radeon HD 8470D,2016-08-01,53013
AMD Radeon HD 8470D,2016-10-01,54537
AMD Radeon HD 8470D,2016-11-01,57968
AMD Radeon HD 8470D,2016-12-01,66750
AMD Radeon HD 8470D,2017-08-01,60674
AMD Radeon HD 8470D,2017-10-01,61366
AMD Radeon HD 8470D,2017-11-01,40378
AMD Radeon HD 8470D,2017-12-01,50266
AMD Radeon HD 8470D,2018-01-01,50694
AMD Radeon HD 8470D,2018-02-01,53500
AMD Radeon HD 8470D,2018-03-01,49283
AMD Radeon HD 8470D,2018-04-01,84282
AMD Radeon HD 8470D,2018-05-01,87719
AMD Radeon HD 8470D,2018-06-01,78741
AMD Radeon HD 8470D,2018-07-01,75248
AMD Radeon HD 8470D,2018-08-01,63259
AMD Radeon HD 8470D,2018-09-01,71599
AMD Radeon HD 8470D,2018-10-01,71331
AMD Radeon HD 8470D,2018-11-01,72482
AMD Radeon HD 8470D,2018-12-01,83496
AMD Radeon HD 8470D,2019-01-01,70698
AMD Radeon HD 8470D,2019-02-01,63239
AMD Radeon HD 8470D,2019-03-01,60555
AMD Radeon HD 8470D,2019-04-01,69650
AMD Radeon HD 8470D,2019-05-01,58920
AMD Radeon HD 8470D,2019-06-01,51555
AMD Radeon HD 8470D,2019-07-01,41536
AMD Radeon HD 8470D,2019-08-01,38050
AMD Radeon HD 8470D,2019-09-01,40239
AMD Radeon HD 8470D,2019-10-01,42838
AMD Radeon HD 8470D,2019-11-01,36528
AMD Radeon HD 8470D,2019-12-01,36026
AMD Radeon HD 8470D,2020-01-01,28665
AMD Radeon HD 8470D,2020-02-01,30990
