card,date,real_users
NVIDIA GeForce GTX 850M,2014-09-01,11981
NVIDIA GeForce GTX 850M,2014-10-01,14177
NVIDIA GeForce GTX 850M,2014-11-01,19735
NVIDIA GeForce GTX 850M,2014-12-01,23848
NVIDIA GeForce GTX 850M,2015-01-01,30480
NVIDIA GeForce GTX 850M,2015-05-01,41091
NVIDIA GeForce GTX 850M,2015-06-01,46263
NVIDIA GeForce GTX 850M,2015-09-01,54038
NVIDIA GeForce GTX 850M,2015-11-01,82192
NVIDIA GeForce GTX 850M,2016-01-01,67910
NVIDIA GeForce GTX 850M,2016-02-01,68231
NVIDIA GeForce GTX 850M,2016-03-01,64834
NVIDIA GeForce GTX 850M,2016-04-01,67851
NVIDIA GeForce GTX 850M,2016-05-01,71866
NVIDIA GeForce GTX 850M,2016-06-01,64152
NVIDIA GeForce GTX 850M,2016-07-01,63681
NVIDIA GeForce GTX 850M,2016-08-01,60744
NVIDIA GeForce GTX 850M,2016-10-01,63021
NVIDIA GeForce GTX 850M,2016-11-01,63883
NVIDIA GeForce GTX 850M,2016-12-01,63174
NVIDIA GeForce GTX 850M,2017-08-01,54483
NVIDIA GeForce GTX 850M,2017-10-01,38757
NVIDIA GeForce GTX 850M,2017-11-01,28414
NVIDIA GeForce GTX 850M,2017-12-01,29845
NVIDIA GeForce GTX 850M,2018-01-01,27037
NVIDIA GeForce GTX 850M,2018-02-01,26750
NVIDIA GeForce GTX 850M,2018-03-01,36565
NVIDIA GeForce GTX 850M,2018-04-01,58481
NVIDIA GeForce GTX 850M,2018-05-01,51982
NVIDIA GeForce GTX 850M,2018-06-01,49406
NVIDIA GeForce GTX 850M,2018-07-01,47439
NVIDIA GeForce GTX 850M,2018-08-01,43578
NVIDIA GeForce GTX 850M,2018-09-01,47732
NVIDIA GeForce GTX 850M,2018-10-01,37092
NVIDIA GeForce GTX 850M,2018-11-01,42039
NVIDIA GeForce GTX 850M,2018-12-01,44203
NVIDIA GeForce GTX 850M,2019-01-01,43383
NVIDIA GeForce GTX 850M,2019-02-01,40103
NVIDIA GeForce GTX 850M,2019-03-01,39360
NVIDIA GeForce GTX 850M,2019-04-01,35566
NVIDIA GeForce GTX 850M,2019-05-01,35033
NVIDIA GeForce GTX 850M,2019-06-01,35444
NVIDIA GeForce GTX 850M,2019-07-01,33844
NVIDIA GeForce GTX 850M,2019-08-01,30733
NVIDIA GeForce GTX 850M,2019-09-01,33801
NVIDIA GeForce GTX 850M,2019-10-01,25702
NVIDIA GeForce GTX 850M,2019-11-01,28918
NVIDIA GeForce GTX 850M,2019-12-01,27448
NVIDIA GeForce GTX 850M,2020-01-01,30351
NVIDIA GeForce GTX 850M,2020-02-01,32812
NVIDIA GeForce GTX 850M,2020-03-01,34629
NVIDIA GeForce GTX 850M,2020-04-01,42880
NVIDIA GeForce GTX 850M,2020-05-01,39976
NVIDIA GeForce GTX 850M,2020-06-01,32452
