card,date,real_users
ATI Radeon HD 3200,2009-07-01,9582
ATI Radeon HD 3200,2009-08-01,9780
ATI Radeon HD 3200,2009-09-01,11740
ATI Radeon HD 3200,2009-10-01,11200
ATI Radeon HD 3200,2009-11-01,12340
ATI Radeon HD 3200,2009-12-01,12876
ATI Radeon HD 3200,2010-01-01,18999
ATI Radeon HD 3200,2010-02-01,19399
ATI Radeon HD 3200,2010-03-01,17487
ATI Radeon HD 3200,2010-05-01,17641
ATI Radeon HD 3200,2010-06-01,16811
ATI Radeon HD 3200,2010-07-01,17530
ATI Radeon HD 3200,2010-08-01,18037
ATI Radeon HD 3200,2010-11-01,20446
ATI Radeon HD 3200,2011-01-01,20020
ATI Radeon HD 3200,2011-06-01,17277
ATI Radeon HD 3200,2011-08-01,24966
ATI Radeon HD 3200,2011-10-01,27708
ATI Radeon HD 3200,2011-11-01,30970
ATI Radeon HD 3200,2011-12-01,30468
ATI Radeon HD 3200,2012-02-01,30027
