card,date,real_users
NVIDIA GeForce GTX 285,2009-05-01,8397
NVIDIA GeForce GTX 285,2009-07-01,10591
NVIDIA GeForce GTX 285,2009-08-01,12575
NVIDIA GeForce GTX 285,2009-09-01,15245
NVIDIA GeForce GTX 285,2009-10-01,15617
NVIDIA GeForce GTX 285,2009-11-01,17100
NVIDIA GeForce GTX 285,2009-12-01,23641
NVIDIA GeForce GTX 285,2010-01-01,23568
NVIDIA GeForce GTX 285,2010-02-01,27748
NVIDIA GeForce GTX 285,2010-03-01,27309
NVIDIA GeForce GTX 285,2010-05-01,22554
NVIDIA GeForce GTX 285,2010-06-01,26282
NVIDIA GeForce GTX 285,2010-07-01,25945
NVIDIA GeForce GTX 285,2010-08-01,21737
NVIDIA GeForce GTX 285,2010-11-01,32941
NVIDIA GeForce GTX 285,2011-01-01,38103
NVIDIA GeForce GTX 285,2011-04-01,41357
NVIDIA GeForce GTX 285,2011-06-01,38798
NVIDIA GeForce GTX 285,2011-08-01,45361
NVIDIA GeForce GTX 285,2011-10-01,45547
NVIDIA GeForce GTX 285,2011-11-01,49896
NVIDIA GeForce GTX 285,2011-12-01,49088
NVIDIA GeForce GTX 285,2012-02-01,46365
