card,date,real_users
NVIDIA GeForce GTX 280,2008-11-01,6991
NVIDIA GeForce GTX 280,2009-01-01,10799
NVIDIA GeForce GTX 280,2009-02-01,15477
NVIDIA GeForce GTX 280,2009-03-01,17879
NVIDIA GeForce GTX 280,2009-04-01,15668
NVIDIA GeForce GTX 280,2009-05-01,15018
NVIDIA GeForce GTX 280,2009-06-01,17536
NVIDIA GeForce GTX 280,2009-07-01,14625
NVIDIA GeForce GTX 280,2009-08-01,15370
NVIDIA GeForce GTX 280,2009-09-01,16121
NVIDIA GeForce GTX 280,2009-10-01,15144
NVIDIA GeForce GTX 280,2009-11-01,15866
NVIDIA GeForce GTX 280,2009-12-01,23852
NVIDIA GeForce GTX 280,2010-01-01,20442
NVIDIA GeForce GTX 280,2010-02-01,22100
NVIDIA GeForce GTX 280,2010-03-01,21081
NVIDIA GeForce GTX 280,2010-05-01,15631
NVIDIA GeForce GTX 280,2010-06-01,17758
NVIDIA GeForce GTX 280,2010-07-01,17530
NVIDIA GeForce GTX 280,2010-08-01,15262
NVIDIA GeForce GTX 280,2010-11-01,21582
NVIDIA GeForce GTX 280,2011-01-01,22926
NVIDIA GeForce GTX 280,2011-04-01,23928
NVIDIA GeForce GTX 280,2011-06-01,22430
NVIDIA GeForce GTX 280,2011-08-01,24614
NVIDIA GeForce GTX 280,2011-10-01,28087
NVIDIA GeForce GTX 280,2011-11-01,32690
NVIDIA GeForce GTX 280,2011-12-01,29199
NVIDIA GeForce GTX 280,2012-02-01,22520
