card,date,real_users
NVIDIA GeForce GTX 980M,2015-09-01,15570
NVIDIA GeForce GTX 980M,2015-11-01,26948
NVIDIA GeForce GTX 980M,2016-01-01,25759
NVIDIA GeForce GTX 980M,2016-02-01,26845
NVIDIA GeForce GTX 980M,2016-03-01,28571
NVIDIA GeForce GTX 980M,2016-04-01,30533
NVIDIA GeForce GTX 980M,2016-05-01,33454
NVIDIA GeForce GTX 980M,2016-06-01,33182
NVIDIA GeForce GTX 980M,2016-07-01,34735
NVIDIA GeForce GTX 980M,2016-08-01,35342
NVIDIA GeForce GTX 980M,2016-10-01,37570
NVIDIA GeForce GTX 980M,2016-11-01,37856
NVIDIA GeForce GTX 980M,2016-12-01,34567
NVIDIA GeForce GTX 980M,2017-08-01,35909
NVIDIA GeForce GTX 980M,2018-03-01,23846
NVIDIA GeForce GTX 980M,2018-04-01,37841
NVIDIA GeForce GTX 980M,2018-05-01,35737
NVIDIA GeForce GTX 980M,2018-06-01,32422
NVIDIA GeForce GTX 980M,2018-07-01,32716
NVIDIA GeForce GTX 980M,2018-08-01,29521
NVIDIA GeForce GTX 980M,2018-09-01,33412
NVIDIA GeForce GTX 980M,2018-10-01,27105
NVIDIA GeForce GTX 980M,2018-11-01,30442
NVIDIA GeForce GTX 980M,2018-12-01,32743
NVIDIA GeForce GTX 980M,2019-01-01,30529
NVIDIA GeForce GTX 980M,2019-02-01,29306
NVIDIA GeForce GTX 980M,2019-03-01,28763
NVIDIA GeForce GTX 980M,2019-04-01,26674
NVIDIA GeForce GTX 980M,2019-05-01,27071
NVIDIA GeForce GTX 980M,2019-06-01,27388
NVIDIA GeForce GTX 980M,2019-07-01,23075
NVIDIA GeForce GTX 980M,2019-08-01,23415
NVIDIA GeForce GTX 980M,2019-09-01,25753
