card,date,real_users
AMD Radeon HD 7560D,2014-09-01,15505
AMD Radeon HD 7560D,2014-10-01,14177
AMD Radeon HD 7560D,2014-11-01,15940
AMD Radeon HD 7560D,2014-12-01,17489
AMD Radeon HD 7560D,2015-01-01,18626
AMD Radeon HD 7560D,2015-05-01,18449
AMD Radeon HD 7560D,2015-06-01,17457
AMD Radeon HD 7560D,2015-09-01,18318
AMD Radeon HD 7560D,2015-11-01,22906
AMD Radeon HD 7560D,2016-01-01,19904
AMD Radeon HD 7560D,2016-02-01,20133
AMD Radeon HD 7560D,2016-03-01,16483
AMD Radeon HD 7560D,2016-04-01,16962
AMD Radeon HD 7560D,2016-05-01,21064
AMD Radeon HD 7560D,2016-06-01,16591
AMD Radeon HD 7560D,2016-07-01,18525
AMD Radeon HD 7560D,2016-08-01,16566
